,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
11,1,12,i,13.0,7.0,case,i,ADP,PP,,"[['case', 13]]",
12,1,13,USA,11.0,30.0,obl,USA,PROPN,PM|NOM,{'Case': 'Nom'},"[['obl:i', 11]]",{'SpaceAfter': 'No'}
13,1,14,",",11.0,33.0,punct,",",PUNCT,MID,,"[['punct', 11]]",
14,1,15,är,22.0,13.0,cop,vara,AUX,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['cop', 22]]",
15,1,16,det,18.0,16.0,det,den,DET,DT|NEU|SIN|DEF,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Art'}","[['det', 18]]",
16,1,17,fredliga,18.0,4.0,amod,fredlig,ADJ,JJ|POS|UTR/NEU|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 18]]",
17,1,18,överlämnandet,22.0,27.0,nsubj,överlämnande,NOUN,NN|NEU|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['nsubj', 22]]",
18,1,19,av,20.0,7.0,case,av,ADP,PP,,"[['case', 20]]",
19,1,20,makten,18.0,26.0,nmod,makt,NOUN,NN|UTR|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nmod:av', 18]]",
20,1,21,inte,22.0,3.0,advmod,inte,PART,AB,{'Polarity': 'Neg'},"[['advmod', 22]]",
21,1,22,det,0.0,35.0,root,det,PRON,PN|NEU|SIN|DEF|SUB/OBJ,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['root', 0]]",{'SpaceAfter': 'No'}
22,1,23,”,22.0,33.0,punct,”,PUNCT,PAD,,"[['punct', 22]]",{'SpaceAfter': 'No'}
23,1,24,",",25.0,33.0,punct,",",PUNCT,MID,,"[['punct', 25]]",
24,1,25,skrev,22.0,32.0,parataxis,skriva,VERB,VB|PRT|AKT,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['parataxis', 22]]",
25,1,26,Obamas,27.0,26.0,nmod:poss,Obama,PROPN,PM|GEN,{'Case': 'Gen'},"[['nmod:poss', 27]]",
26,1,27,specialassistent,28.0,26.0,nmod,specialassistent,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['nmod', 28]]",
27,1,28,Kori,25.0,27.0,nsubj,Kori,PROPN,PM|NOM,{'Case': 'Nom'},"[['nsubj', 25]]",
28,1,29,Schulman,28.0,21.0,flat:name,Schulman,PROPN,PM|NOM,{'Case': 'Nom'},"[['flat:name', 28]]",
29,1,30,i,32.0,7.0,case,i,ADP,PP,,"[['case', 32]]",
30,1,31,ett,32.0,16.0,det,en,DET,DT|NEU|SIN|IND,"{'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['det', 32]]",
31,1,32,blogginlägg,25.0,30.0,obl,blogginlägg,NOUN,NN|NEU|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['obl:i', 25]]",
32,1,33,i,34.0,7.0,case,i,ADP,PP,,"[['case', 34]]",
33,1,34,måndags,25.0,30.0,obl,måndag,NOUN,NN|UTR|SIN|IND|GEN,"{'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['obl:i', 25]]",{'SpaceAfter': 'No'}
34,1,35,.,22.0,33.0,punct,.,PUNCT,MAD,,"[['punct', 22]]",
35,2,1,För,2.0,7.0,case,för,ADP,PP,,"[['case', 2]]",
36,2,2,de,15.0,30.0,obl,de,PRON,PN|UTR/NEU|PLU|DEF|SUB,"{'Case': 'Nom', 'Definite': 'Def', 'Number': 'Plur'}","[['nsubj', 4], ['obl:för', 15]]",
37,2,3,som,4.0,27.0,nsubj,som,PRON,HP|-|-|-,"{'PronType': 'Int,Rel'}","[['ref', 2]]",
38,2,4,följer,2.0,1.0,acl:relcl,följa,VERB,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['acl:relcl', 2]]",
39,2,5,växlingar,4.0,29.0,obj,växling,NOUN,NN|UTR|PLU|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Plur'}","[['obj', 4]]",
40,2,6,på,8.0,7.0,case,på,ADP,PP,,"[['case', 8]]",
41,2,7,sociala,8.0,4.0,amod,social,ADJ,JJ|POS|UTR/NEU|PLU|IND/DEF|NOM,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}","[['amod', 8]]",
42,2,8,medier,4.0,30.0,obl,medium,NOUN,NN|NEU|PLU|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Plur'}","[['obl:på', 4]]",
43,2,9,på,10.0,7.0,case,på,ADP,PP,,"[['case', 10]]",
44,2,10,Capitol,4.0,30.0,obl,Capitol,PROPN,PM|NOM,{'Case': 'Nom'},"[['obl:på', 4]]",
45,2,11,Hill,10.0,21.0,flat:name,Hill,PROPN,PM|NOM,{'Case': 'Nom'},"[['flat:name', 10]]",{'SpaceAfter': 'No'}
46,2,12,",",2.0,33.0,punct,",",PUNCT,MID,,"[['punct', 2]]",
47,2,13,kommer,15.0,6.0,aux,komma,AUX,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['aux', 15]]",
48,2,14,detta,15.0,27.0,nsubj,detta,PRON,PN|NEU|SIN|DEF|SUB/OBJ,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['nsubj', 15], ['nsubj', 17]]",
49,2,15,bli,0.0,35.0,root,bli,VERB,VB|INF|AKT,"{'VerbForm': 'Inf', 'Voice': 'Act'}","[['root', 0]]",
50,2,16,lite,17.0,3.0,advmod,litet,ADV,AB|POS,{'Degree': 'Pos'},"[['advmod', 17]]",
51,2,17,annorlunda,15.0,37.0,xcomp,annorlunda,ADV,AB,,"[['xcomp', 15]]",{'SpaceAfter': 'No'}
52,2,18,.,15.0,33.0,punct,.,PUNCT,MAD,,"[['punct', 15]]",
53,3,1,Men,14.0,8.0,cc,men,CCONJ,KN,,"[['cc', 14]]",
54,3,2,som,4.0,7.0,case,som,ADP,KN,,"[['case', 4]]",
55,3,3,ett,4.0,16.0,det,en,DET,DT|NEU|SIN|IND,"{'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['det', 4]]",
56,3,4,avbrott,14.0,30.0,obl,avbrott,NOUN,NN|NEU|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['obl:som', 14]]",
57,3,5,från,8.0,7.0,case,från,ADP,PP,,"[['case', 8]]",
58,3,6,sin,8.0,26.0,nmod:poss,sin,PRON,PS|UTR|SIN|DEF,"{'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing', 'Poss': 'Yes'}","[['nmod:poss', 8]]",
59,3,7,tidigare,8.0,4.0,amod,tidig,ADJ,JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM,"{'Case': 'Nom', 'Degree': 'Cmp'}","[['amod', 8]]",
60,3,8,retorik,4.0,26.0,nmod,retorik,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['nmod:från', 4]]",
61,3,9,om,11.0,25.0,mark,om,ADP,PP,,"[['mark', 11]]",
62,3,10,att,11.0,25.0,mark,att,PART,IE,,"[['mark', 11]]",
63,3,11,inskränka,8.0,1.0,acl,inskränka,VERB,VB|INF|AKT,"{'VerbForm': 'Inf', 'Voice': 'Act'}","[['acl:att', 8]]",
64,3,12,invandring,11.0,29.0,obj,invandring,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['obj', 11]]",{'SpaceAfter': 'No'}
65,3,13,",",14.0,33.0,punct,",",PUNCT,MID,,"[['punct', 14]]",
66,3,14,tillkännagav,0.0,35.0,root,tillkännage,VERB,VB|PRT|AKT,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",
67,3,15,den,17.0,16.0,det,den,DET,DT|UTR|SIN|DEF,"{'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['det', 17]]",
68,3,16,republikanske,17.0,4.0,amod,republikansk,ADJ,JJ|POS|MAS|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing'}","[['amod', 17]]",
69,3,17,kandidaten,14.0,27.0,nsubj,kandidat,NOUN,NN|UTR|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nsubj', 14]]",
70,3,18,att,23.0,25.0,mark,att,SCONJ,SN,,"[['mark', 23]]",
71,3,19,han,23.0,27.0,nsubj,han,PRON,PN|UTR|SIN|DEF|SUB,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nsubj', 23]]",
72,3,20,som,21.0,7.0,case,som,ADP,KN,,"[['case', 21]]",
73,3,21,president,23.0,30.0,obl,president,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['obl:som', 23]]",
74,3,22,skulle,23.0,6.0,aux,skola,AUX,VB|PRT|AKT,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['aux', 23]]",
75,3,23,tillåta,14.0,9.0,ccomp,tillåta,VERB,VB|INF|AKT,"{'VerbForm': 'Inf', 'Voice': 'Act'}","[['ccomp', 14]]",
76,3,24,”,26.0,33.0,punct,”,PUNCT,PAD,,"[['punct', 26]]",{'SpaceAfter': 'No'}
77,3,25,kolossala,26.0,4.0,amod,kolossal,ADJ,JJ|POS|UTR/NEU|PLU|IND/DEF|NOM,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}","[['amod', 26]]",
78,3,26,mängder,29.0,26.0,nmod,mängd,NOUN,NN|UTR|PLU|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Plur'}","[['nmod', 29]]",{'SpaceAfter': 'No'}
79,3,27,”,26.0,33.0,punct,”,PUNCT,MID,,"[['punct', 26]]",
80,3,28,lagliga,29.0,4.0,amod,laglig,ADJ,JJ|POS|UTR/NEU|PLU|IND/DEF|NOM,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}","[['amod', 29]]",
81,3,29,invandrare,23.0,29.0,obj,invandrare,NOUN,NN|UTR|PLU|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Plur'}","[['obj', 23]]",
82,3,30,baserat,23.0,2.0,advcl,basera,VERB,VB|SUP|AKT,"{'VerbForm': 'Sup', 'Voice': 'Act'}","[['advcl', 23]]",
83,3,31,på,34.0,7.0,case,på,ADP,PP,,"[['case', 34]]",
84,3,32,ett,34.0,16.0,det,en,DET,DT|NEU|SIN|IND,"{'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['det', 34]]",
85,3,33,”,34.0,33.0,punct,”,PUNCT,PAD,,"[['punct', 34]]",{'SpaceAfter': 'No'}
86,3,34,förtjänstsystem,30.0,30.0,obl,förtjänstsystem,NOUN,NN|NEU|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['obl:på', 30]]",{'SpaceAfter': 'No'}
87,3,35,”,34.0,33.0,punct,”,PUNCT,PAD,,"[['punct', 34]]",{'SpaceAfter': 'No'}
88,3,36,.,14.0,33.0,punct,.,PUNCT,MAD,,"[['punct', 14]]",
89,4,1,”,4.0,33.0,punct,”,PUNCT,MID,,"[['punct', 4]]",{'SpaceAfter': 'No'}
90,4,2,Så,4.0,8.0,cc,så,CCONJ,KN,,"[['cc', 4]]",
91,4,3,jag,4.0,27.0,nsubj,jag,PRON,PN|UTR|SIN|DEF|SUB,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nsubj', 4], ['nsubj', 6]]",
92,4,4,hatar,0.0,35.0,root,hata,VERB,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",
93,4,5,att,6.0,25.0,mark,att,PART,IE,,"[['mark', 6]]",
94,4,6,ge,4.0,37.0,xcomp,ge,VERB,VB|INF|AKT,"{'VerbForm': 'Inf', 'Voice': 'Act'}","[['xcomp', 4]]",
95,4,7,er,6.0,23.0,iobj,ni,PRON,PN|UTR|PLU|DEF|OBJ,"{'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Plur'}","[['iobj', 6]]",
96,4,8,en,10.0,16.0,det,en,DET,DT|UTR|SIN|IND,"{'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['det', 10]]",
97,4,9,liten,10.0,4.0,amod,liten,ADJ,JJ|POS|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Degree': 'Pos', 'Gender': 'Com', 'Number': 'Sing'}","[['amod', 10]]",
98,4,10,börda,6.0,29.0,obj,börda,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['obj', 6]]",{'SpaceAfter': 'No'}
99,4,11,",",15.0,33.0,punct,",",PUNCT,MID,,"[['punct', 15]]",
100,4,12,men,15.0,8.0,cc,men,CCONJ,KN,,"[['cc', 15]]",
101,4,13,republikens,14.0,26.0,nmod:poss,republik,NOUN,NN|UTR|SIN|DEF|GEN,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nmod:poss', 14]]",
102,4,14,öde,15.0,27.0,nsubj,öde,NOUN,NN|NEU|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['nsubj', 15]]",
103,4,15,vilar,4.0,12.0,conj,vila,VERB,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['conj:men', 4]]",
104,4,16,på,18.0,7.0,case,på,ADP,PP,,"[['case', 18]]",
105,4,17,era,18.0,26.0,nmod:poss,er,PRON,PS|UTR/NEU|PLU|DEF,"{'Definite': 'Def', 'Number': 'Plur', 'Poss': 'Yes'}","[['nmod:poss', 18]]",
106,4,18,axlar,15.0,30.0,obl,axel,NOUN,NN|UTR|PLU|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Plur'}","[['obl:på', 15]]",{'SpaceAfter': 'No'}
107,4,19,”,4.0,33.0,punct,”,PUNCT,MID,,"[['punct', 4]]",{'SpaceAfter': 'No'}
108,4,20,",",21.0,33.0,punct,",",PUNCT,MID,,"[['punct', 21]]",
109,4,21,sade,4.0,32.0,parataxis,säga,VERB,VB|PRT|AKT,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['parataxis', 4]]",
110,4,22,han,21.0,27.0,nsubj,han,PRON,PN|UTR|SIN|DEF|SUB,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nsubj', 21]]",
111,4,23,till,24.0,7.0,case,till,ADP,PP,,"[['case', 24]]",
112,4,24,folksamlingen,21.0,30.0,obl,folksamling,NOUN,NN|UTR|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['obl:till', 21], ['nsubj', 26]]",
113,4,25,som,26.0,27.0,nsubj,som,PRON,HP|-|-|-,"{'PronType': 'Int,Rel'}","[['ref', 24]]",
114,4,26,kommit,24.0,1.0,acl:relcl,komma,VERB,VB|SUP|AKT,"{'VerbForm': 'Sup', 'Voice': 'Act'}","[['acl:relcl', 24]]",
115,4,27,till,29.0,7.0,case,till,ADP,PP,,"[['case', 29]]",
116,4,28,en,29.0,16.0,det,en,DET,DT|UTR|SIN|IND,"{'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['det', 29]]",
117,4,29,idrottsplan,26.0,30.0,obl,idrottsplan,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['obl:till', 26]]",
118,4,30,på,31.0,7.0,case,på,ADP,PP,,"[['case', 31]]",
119,4,31,University,29.0,26.0,nmod,University,NOUN,NN|SIN,{'Number': 'Sing'},"[['nmod:på', 29]]",
120,4,32,of,34.0,7.0,case,Of,ADP,PP,,"[['case', 34]]",
121,4,33,North,34.0,4.0,amod,North,PROPN,PM,{'Foreign': 'Yes'},"[['amod', 34]]",
122,4,34,Carolina,31.0,26.0,nmod,Carolina,PROPN,PM,{'Foreign': 'Yes'},"[['nmod:of', 31]]",{'SpaceAfter': 'No'}
123,4,35,.,4.0,33.0,punct,.,PUNCT,MAD,,"[['punct', 4]]",
124,5,1,De,3.0,16.0,det,den,DET,DT|NEU|PLU|DEF,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Plur'}","[['det', 3]]",
125,5,2,nya,3.0,4.0,amod,ny,ADJ,JJ|POS|UTR/NEU|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 3]]",
126,5,3,utgifterna,4.0,27.0,nsubj:pass,utgift,NOUN,NN|UTR|PLU|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Plur'}","[['nsubj:pass', 4]]",
127,5,4,finansieras,0.0,35.0,root,finansiera,VERB,VB|PRS|SFO,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}","[['root', 0]]",
128,5,5,av,8.0,7.0,case,av,ADP,PP,,"[['case', 8]]",
129,5,6,Clintons,8.0,26.0,nmod:poss,Clinton,PROPN,PM|GEN,{'Case': 'Gen'},"[['nmod:poss', 8]]",
130,5,7,stora,8.0,4.0,amod,stor,ADJ,JJ|POS|UTR/NEU|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 8]]",
131,5,8,bankkonto,4.0,30.0,obl:agent,bankkonto,NOUN,NN|NEU|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['obl:agent', 4]]",{'SpaceAfter': 'No'}
132,5,9,.,4.0,33.0,punct,.,PUNCT,MAD,,"[['punct', 4]]",
133,6,1,Det,3.0,29.0,obj,det,PRON,PN|NEU|SIN|DEF|SUB/OBJ,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['obj', 3]]",
134,6,2,hon,3.0,27.0,nsubj,hon,PRON,PN|UTR|SIN|DEF|SUB,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nsubj', 3]]",
135,6,3,säger,15.0,18.0,dislocated,säga,VERB,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['dislocated', 15]]",
136,6,4,och,7.0,8.0,cc,och,CCONJ,KN,,"[['cc', 7]]",
137,6,5,det,7.0,29.0,obj,det,PRON,PN|NEU|SIN|DEF|SUB/OBJ,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['obj', 7]]",
138,6,6,hon,7.0,27.0,nsubj,hon,PRON,PN|UTR|SIN|DEF|SUB,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Com', 'Number': 'Sing'}","[['nsubj', 7]]",
139,6,7,gör,3.0,12.0,conj,göra,VERB,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['conj:och', 3]]",{'SpaceAfter': 'No'}
140,6,8,",",3.0,33.0,punct,",",PUNCT,MID,,"[['punct', 3]]",
141,6,9,det,15.0,18.0,dislocated,det,PRON,PN|NEU|SIN|DEF|SUB/OBJ,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['dislocated', 15]]",
142,6,10,–,9.0,33.0,punct,–,PUNCT,MID,,"[['punct', 9]]",
143,6,11,faktiskt,9.0,3.0,advmod,faktiskt,ADV,AB|POS,{'Degree': 'Pos'},"[['advmod', 9]]",{'SpaceAfter': 'No'}
144,6,12,",",9.0,33.0,punct,",",PUNCT,MID,,"[['punct', 9]]",
145,6,13,det,15.0,27.0,nsubj,det,PRON,PN|NEU|SIN|DEF|SUB/OBJ,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['nsubj', 15]]",
146,6,14,är,15.0,13.0,cop,vara,AUX,VB|PRS|AKT,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['cop', 15]]",
147,6,15,otroligt,0.0,35.0,root,otrolig,ADJ,JJ|POS|NEU|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}","[['root', 0]]",{'SpaceAfter': 'No'}
148,6,16,.,15.0,33.0,punct,.,PUNCT,MAD,,"[['punct', 15]]",
149,7,1,5 000,2.0,28.0,nummod,5 000,NUM,RG|NOM,{'Case': 'Nom'},"[['nummod', 2]]",
150,7,2,dollar,0.0,35.0,root,dollar,NOUN,NN|UTR|PLU|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Plur'}","[['root', 0]]",
151,7,3,per,4.0,7.0,case,per,ADP,PP,,"[['case', 4]]",
152,7,4,person,2.0,26.0,nmod,person,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['nmod:per', 2]]",{'SpaceAfter': 'No'}
153,7,5,",",2.0,33.0,punct,",",PUNCT,MID,,"[['punct', 2]]",
154,7,6,det,8.0,16.0,det,den,DET,DT|NEU|SIN|DEF,"{'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['det', 8]]",
155,7,7,högsta,8.0,4.0,amod,hög,ADJ,JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Degree': 'Sup'}","[['amod', 8]]",
156,7,8,belopp,2.0,5.0,appos,belopp,NOUN,NN|NEU|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}","[['appos', 2], ['nsubj:pass', 10]]",
157,7,9,som,10.0,27.0,nsubj:pass,som,PRON,HP|-|-|-,"{'PronType': 'Int,Rel'}","[['ref', 8]]",
158,7,10,tillåts,8.0,1.0,acl:relcl,tillåta,VERB,VB|PRS|SFO,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}","[['acl:relcl', 8]]",{'SpaceAfter': 'No'}
159,7,11,.,2.0,33.0,punct,.,PUNCT,MAD,,"[['punct', 2]]",
160,8,1,Tidigt,3.0,3.0,advmod,tidigt,ADV,AB|POS,{'Degree': 'Pos'},"[['advmod', 3]]",
161,8,2,i,3.0,7.0,case,i,ADP,PP,,"[['case', 3]]",
162,8,3,oktober,4.0,30.0,obl,oktober,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['obl:i', 4]]",
163,8,4,använde,0.0,35.0,root,använda,VERB,VB|PRT|AKT,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",
164,8,5,övergångsteamet,4.0,27.0,nsubj,övergångsteam,NOUN,NN|NEU|SIN|DEF|NOM,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}","[['nsubj', 4], ['nsubj', 13]]",
165,8,6,samma,7.0,16.0,det,samma,DET,DT|UTR/NEU|SIN/PLU|IND,{'Definite': 'Ind'},"[['det', 7]]",
166,8,7,lokal,4.0,29.0,obj,lokal,NOUN,NN|UTR|SIN|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Sing'}","[['obj', 4]]",
167,8,8,för,10.0,25.0,mark,för,ADP,PP,,"[['mark', 10]]",
168,8,9,att,10.0,25.0,mark,att,PART,IE,,"[['mark', 10]]",
169,8,10,träffa,4.0,2.0,advcl,träffa,VERB,VB|INF|AKT,"{'VerbForm': 'Inf', 'Voice': 'Act'}","[['advcl:att', 4]]",
170,8,11,tekniklobbyister,10.0,29.0,obj,tekniklobbyister,NOUN,NN|UTR|PLU|IND|NOM,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Com', 'Number': 'Plur'}","[['obj', 10]]",
171,8,12,och,13.0,8.0,cc,och,CCONJ,KN,,"[['cc', 13]]",
