,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
227,9,13,ใน,14,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
228,9,14,กรุง,9,26,nmod,_,NOUN,NN,,,"{'Proper': 'True', 'SpaceAfter': 'No'}"
229,9,15,วอชิงตัน,14,21,flat:name,_,PROPN,NNP,,,
230,9,16,ถนน,14,5,appos,_,NOUN,NN,,,{'SpaceAfter': 'No'}
231,9,17,เอช,16,11,compound,_,PROPN,NNP,,,
232,9,18,ซึ่ง,19,27,nsubj,_,DET,WDT,,,{'SpaceAfter': 'No'}
233,9,19,ห่าง,9,1,acl:relcl,_,ADJ,JJ,,,{'SpaceAfter': 'No'}
234,9,20,ไป,19,11,compound:prt,_,PART,RP,,,{'SpaceAfter': 'No'}
235,9,21,ไม่,22,3,advmod,_,PART,NEG,{'Polarity': 'Neg'},,{'SpaceAfter': 'No'}
236,9,22,กี่,23,4,amod,_,ADJ,JJ,,,{'SpaceAfter': 'No'}
237,9,23,ช่วง,19,30,obl,_,NOUN,NN,,,{'SpaceAfter': 'No'}
238,9,24,ตึก,23,11,compound,_,NOUN,NN,,,
239,10,1,ข้อ,7,27,nsubj,_,NOUN,NN,,,{'SpaceAfter': 'No'}
240,10,2,กำหนด,1,1,acl,_,VERB,VV,,,{'SpaceAfter': 'No'}
241,10,3,เรื่อง,1,11,compound,_,NOUN,NN,,,{'SpaceAfter': 'No'}
242,10,4,การแต่ง,3,11,compound,_,VERB,VV,,,{'SpaceAfter': 'No'}
243,10,5,กาย,4,29,obj,_,NOUN,NN,,,{'SpaceAfter': 'No'}
244,10,6,อาจ,7,6,aux,_,AUX,MD,,,{'SpaceAfter': 'No'}
245,10,7,ล้า,0,35,root,_,VERB,VV,,,{'SpaceAfter': 'No'}
246,10,8,สมัย,7,30,obl,_,NOUN,NN,,,{'SpaceAfter': 'No'}
247,10,9,ไป,7,11,compound:prt,_,PART,RP,,,{'SpaceAfter': 'No'}
248,10,10,หน่อย,7,3,advmod,_,ADV,RB,,,
249,11,1,อย่าง,3,8,cc,_,ADP,IN,,,{'SpaceAfter': 'No'}
250,11,2,เช่น,1,20,fixed,_,ADP,IN,,,{'SpaceAfter': 'No'}
251,11,3,ให้,0,35,root,_,VERB,VV,,,{'SpaceAfter': 'No'}
252,11,4,นัก,3,29,obj,_,NOUN,NN,,,{'SpaceAfter': 'No'}
253,11,5,เรียน,4,1,acl,_,VERB,VV,,,{'SpaceAfter': 'No'}
254,11,6,เรียน,3,37,xcomp,_,VERB,VV,,,{'SpaceAfter': 'No'}
255,11,7,เนื้อหา,6,29,obj,_,NOUN,NN,,,{'SpaceAfter': 'No'}
256,11,8,วิทยาศาสตร์,7,11,compound,_,NOUN,NN,,,{'SpaceAfter': 'No'}
257,11,9,โดย,10,25,mark,_,ADP,IN,,,{'SpaceAfter': 'No'}
258,11,10,ประยุกต์,6,2,advcl,_,VERB,VV,,,{'SpaceAfter': 'No'}
259,11,11,ใช้,10,37,xcomp,_,VERB,VV,,,{'SpaceAfter': 'No'}
260,11,12,จริง,11,3,advmod,_,ADV,RB,,,
261,11,13,แทน,16,25,mark,_,VERB,VV,,,{'SpaceAfter': 'No'}
262,11,14,ที่,13,20,fixed,_,ADP,IN,,,{'SpaceAfter': 'No'}
263,11,15,จะ,13,20,fixed,_,VERB,MD,,,{'SpaceAfter': 'No'}
264,11,16,สอน,3,2,advcl,_,VERB,VV,,,{'SpaceAfter': 'No'}
265,11,17,วิธีการ,16,29,obj,_,NOUN,NN,,,{'SpaceAfter': 'No'}
266,11,18,ทาง,19,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
267,11,19,วิทยาศาสตร์,17,26,nmod,_,NOUN,NN,,,{'SpaceAfter': 'No'}
268,11,20,เป็น,21,13,cop,_,AUX,VC,,,{'SpaceAfter': 'No'}
269,11,21,หน่วย,16,1,acl,_,NOUN,NN,,,{'SpaceAfter': 'No'}
270,11,22,แยก,21,1,acl,_,VERB,VV,,,
271,12,1,พวก,3,27,nsubj,_,NOUN,NN,,,{'SpaceAfter': 'No'}
272,12,2,เขา,1,11,compound,_,PRON,PRP,{'Person': '3'},,{'SpaceAfter': 'No'}
273,12,3,อยู่,0,35,root,_,VERB,VV,,,{'SpaceAfter': 'No'}
274,12,4,ที่,5,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
275,12,5,ระดับ,3,30,obl,_,NOUN,NN,,,{'SpaceAfter': 'No'}
276,12,6,เฉลี่ย,5,4,amod,_,ADJ,JJ,,,{'SpaceAfter': 'No'}
277,12,7,ของ,8,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
278,12,8,ประเทศ,5,26,nmod:poss,_,NOUN,NN,,,{'SpaceAfter': 'No'}
279,12,9,สำหรับ,10,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
280,12,10,เกรด,3,30,obl,_,NOUN,NN,,,
281,12,11,4,10,28,nummod,_,NUM,CD,,,
282,12,12,และ,13,8,cc,_,CCONJ,CC,,,{'SpaceAfter': 'No'}
283,12,13,สูง,3,12,conj,_,ADJ,JJ,,,{'SpaceAfter': 'No'}
284,12,14,กว่า,15,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
285,12,15,ระดับ,13,26,nmod,_,NOUN,NN,,,"{'SpaceAfter': 'No', 'ToDo': 'nmod'}"
286,12,16,เฉลี่ย,15,4,amod,_,ADJ,JJ,,,{'SpaceAfter': 'No'}
287,12,17,ของ,18,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
288,12,18,ประเทศ,15,26,nmod:poss,_,NOUN,NN,,,{'SpaceAfter': 'No'}
289,12,19,สำหรับ,20,7,case,_,ADP,IN,,,{'SpaceAfter': 'No'}
290,12,20,เกรด,13,26,nmod,_,NOUN,NN,,,{'ToDo': 'nmod'}
291,12,21,8,20,28,nummod,_,NUM,CD,,,
292,13,1,หาก,2,25,mark,_,SCONJ,CC,,,{'SpaceAfter': 'No'}
293,13,2,เปรียบเทียบ,14,2,advcl,_,VERB,VV,,,
294,13,3,การก่อสร้าง,14,14,csubj,_,VERB,VV,,,{'SpaceAfter': 'No'}
295,13,4,สถานี,3,29,obj,_,NOUN,NN,,,"{'Proper': 'True', 'SpaceAfter': 'No'}"
296,13,5,รถไฟ,4,21,flat:name,_,PROPN,NNP,,,{'SpaceAfter': 'No'}
297,13,6,โนมาอินฟิล,5,21,flat:name,_,PROPN,NNP,,,{'SpaceAfter': 'No'}
298,13,7,ที่,8,27,nsubj,_,DET,WDT,,,{'SpaceAfter': 'No'}
299,13,8,เปิด,4,1,acl:relcl,_,VERB,VV,,,{'SpaceAfter': 'No'}
300,13,9,ให้,8,37,xcomp,_,VERB,VV,,,{'SpaceAfter': 'No'}
