,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
19,1,20,عمليات,18,26,nmod,Eamaliy~ap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur'}",,
20,1,21,الانتقال,20,26,nmod,{inotiqAl_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
21,1,22,الرقمي,21,4,amod,raqamiy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
22,1,23,غير,24,3,advmod,gayor_1,PART,RP,{'Polarity': 'Neg'},,
23,1,24,مسبوقة,35,1,acl,masobuwq_1,ADJ,VBN,"{'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing', 'Voice': 'Act'}",,
24,1,25,في,26,7,case,fiy_1,ADP,IN,,,
25,1,26,الولايات,24,30,obl,wilAyap_1,PROPN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur'}",,
26,1,27,المتحدة,26,4,amod,mut~aHid_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,"{'Proper': 'True', 'SpaceAfter': 'No'}"
27,1,28,",",24,33,punct,",_0",PUNCT,",",,,
28,1,29,ف,35,11,compound:prt,f,PART,RP,,,{'SpaceAfter': 'No'}
29,1,30,إن,35,11,compound:prt,<in~a_1,PART,RP,,,
30,1,31,الانتقال,35,27,nsubj,{inotiqAl_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
31,1,32,السلمي,31,4,amod,silomiy~_1,ADJ,JJ,"{'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
32,1,33,ل,34,7,case,l,ADP,IN,,,{'SpaceAfter': 'No'}
33,1,34,لسلطة,31,26,nmod,suloTap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
34,1,35,سبق,1,32,parataxis,sabaq-iu_1,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act'}",,
35,1,36,ل,37,7,case,li-_1,ADP,IN,,,{'SpaceAfter': 'No'}
36,1,37,ه,35,30,obl,h,PRON,PRP,"{'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
37,1,38,أن,39,25,mark,>ano_1,ADP,IN,,,
38,1,39,حدث,35,37,xcomp,Hadav-u_1,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
39,1,40,"""",35,33,punct,"""_0",PUNCT,'',,,{'SpaceAfter': 'No'}
40,1,41,.,1,33,punct,._0,PUNCT,.,,,
41,2,1,ب,4,7,case,b,ADP,IN,,,{'SpaceAfter': 'No'}
42,2,2,النسبة,1,20,fixed,nisobap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
43,2,3,إلى,1,20,fixed,<ilaY_1,ADP,IN,,,
44,2,4,أولئك,20,30,obl,>uwlA}ika_1,PRON,PDEM,"{'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,
45,2,5,الذين,6,27,nsubj,Al~a*iy_1,PRON,REL,"{'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,
46,2,6,يتابعون,4,1,acl:relcl,tAbaE_1,VERB,VBC,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'Voice': 'Act'}",,
47,2,7,الانتقال,6,29,obj,{inotiqAl_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
48,2,8,الخاص,7,9,ccomp,xAS~_1,ADJ,VBN,"{'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'VerbForm': 'Part', 'Voice': 'Act'}",,
49,2,9,ب,10,7,case,b,ADP,IN,,,{'SpaceAfter': 'No'}
50,2,10,وسائل,8,30,obl,wasiylap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur'}",,
51,2,11,التواصل,10,26,nmod,tawASul_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
52,2,12,الاجتماعي,11,4,amod,{ijotimAEiy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
53,2,13,في,14,7,case,fiy_1,ADP,IN,,,
54,2,14,الكابيتول,11,26,nmod,kAbytwl_0,PROPN,NNP,"{'Animacy': 'Nhum', 'Number': 'Sing'}",,
55,2,15,هيل,14,21,flat,hiyol_1,PROPN,NNP,"{'Animacy': 'Nhum', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
56,2,16,",",4,33,punct,",_0",PUNCT,",",,,
57,2,17,س,20,11,compound:prt,s,PART,RP,,,{'SpaceAfter': 'No'}
58,2,18,يكون,20,13,cop,kAn-u_1,AUX,VBC,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'Voice': 'Act'}",,
59,2,19,الأمر,20,27,nsubj,>amor_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
60,2,20,مختلفاً,0,35,root,muxotalif_1,ADJ,JJ,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
61,2,21,بعض,22,16,det,baEoD_1,DET,PDT,{'Case': 'Acc'},,
62,2,22,الشيء,20,3,advmod,$ayo'_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
63,2,23,.,20,33,punct,._0,PUNCT,.,,,
64,3,1,لكن,2,25,mark,l`kin~a_1,ADP,IN,,,
65,3,2,بعيداً,13,2,advcl,baEiyd_1,ADJ,JJ,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
66,3,3,عن,4,7,case,Ean_1,ADP,IN,,,
67,3,4,كلام,2,30,obl,kalAm_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
68,3,5,ه,4,26,nmod,h,PRON,PRP,"{'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
69,3,6,السابق,4,4,amod,sAbiq_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
70,3,7,ب,8,7,case,b,ADP,IN,,,{'SpaceAfter': 'No'}
71,3,8,شأن,4,26,nmod,$a>on_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
72,3,9,الحد,8,26,nmod,Had~_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
73,3,10,من,11,7,case,min_1,ADP,IN,,,
74,3,11,الهجرة,9,26,nmod,hijorap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
75,3,12,",",2,33,punct,",_0",PUNCT,",",,,
76,3,13,أعلن,0,35,root,>aEolan_1,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act'}",,
77,3,14,المرشح,13,27,nsubj,mura$~aH_1,NOUN,NN,"{'Animacy': 'Hum', 'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
78,3,15,الجمهوري,14,4,amod,jumohuwriy~_1,ADJ,JJ,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
79,3,16,أن,21,25,mark,>an~a_1,SCONJ,IN,,,{'SpaceAfter': 'No'}
80,3,17,ه,21,27,nsubj,h,PRON,PRP,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
81,3,18,ك,19,7,case,k,ADP,IN,,,{'SpaceAfter': 'No'}
82,3,19,رئيس,21,30,obl,ra}iys_1,NOUN,NN,"{'Animacy': 'Hum', 'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
83,3,20,س,21,11,compound:prt,s,PART,RP,,,{'SpaceAfter': 'No'}
84,3,21,يسمح,13,9,ccomp,samaH-a_1,VERB,VBC,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'Voice': 'Act'}",,
85,3,22,"""",24,33,punct,"""_0",PUNCT,``,,,{'SpaceAfter': 'No'}
86,3,23,ب,24,7,case,b,ADP,IN,,,{'SpaceAfter': 'No'}
87,3,24,أعدادٍ,21,30,obl,Eadad_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
88,3,25,هائلة,24,4,amod,hA}il_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
89,3,26,"""",24,33,punct,"""_0",PUNCT,'',,,
90,3,27,من,28,7,case,min_1,ADP,IN,,,
91,3,28,المهاجرين,24,26,nmod,muhAjir_1,NOUN,NN,"{'Animacy': 'Hum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur'}",,
92,3,29,الشرعيين,28,4,amod,$aroEiy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur'}",,
93,3,30,على,31,7,case,EalaY_1,ADP,IN,,,
94,3,31,أساس,21,30,obl,>asAs_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
95,3,32,"""",33,33,punct,"""_0",PUNCT,``,,,{'SpaceAfter': 'No'}
96,3,33,نظام,31,26,nmod,niZAm_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
97,3,34,الجدارة,33,26,nmod,jadArap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
98,3,35,"""",33,33,punct,"""_0",PUNCT,'',,,{'SpaceAfter': 'No'}
99,3,36,.,13,33,punct,._0,PUNCT,.,,,
100,4,1,قال,0,35,root,qAl-u_1,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act'}",,
101,4,2,ل,3,7,case,l,ADP,IN,,,{'SpaceAfter': 'No'}
102,4,3,لحشد,1,30,obl,Ha$od_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
103,4,4,الذي,5,27,nsubj,Al~a*iy_1,PRON,REL,"{'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}",,
104,4,5,تجمع,3,1,acl:relcl,tajam~aE_1,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act'}",,
105,4,6,في,8,7,case,fiy_1,ADP,IN,,,
106,4,7,أحد,8,16,det,>aHad_1,DET,PDT,{'Case': 'Gen'},,
107,4,8,الملاعب,5,30,obl,maloEab_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur'}",,
108,4,9,الرياضية,8,4,amod,riyADiy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
109,4,10,الخاصة,8,9,ccomp,xAS~_1,ADJ,VBN,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part', 'Voice': 'Act'}",,
110,4,11,ب,12,7,case,b,ADP,IN,,,{'SpaceAfter': 'No'}
111,4,12,جامعة,10,30,obl,jAmiEap_1,PROPN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
112,4,13,كارولينا,12,26,nmod,kArwlynA_0,PROPN,NNP,"{'Animacy': 'Nhum', 'Gender': 'Fem', 'Number': 'Sing'}",,
113,4,14,الشمالية,13,4,amod,$amAliy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,"{'Proper': 'True', 'SpaceAfter': 'No'}"
114,4,15,.,1,33,punct,._0,PUNCT,.,,,
115,5,1,تمول,0,35,root,maw~al_1,VERB,VBC,"{'Aspect': 'Imp', 'Gender': 'Fem', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'Voice': 'Pass'}",,
116,5,2,النفقات,1,27,nsubj:pass,nafaqap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur'}",,
117,5,3,الجديدة,2,4,amod,jadiyd_1,ADJ,JJ,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
118,5,4,من,6,7,case,min_1,ADP,IN,,,
119,5,5,خلال,4,20,fixed,xilAl_1,ADP,IN,,,
120,5,6,حساب,1,30,obl,HisAb_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
121,5,7,كلينتون,6,26,nmod,kliynotuwn_1,PROPN,NNP,"{'Animacy': 'Hum', 'Gender': 'Masc', 'Number': 'Sing'}",,
122,5,8,المصرفي,6,4,amod,maSorafiy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
123,5,9,الكبير,6,4,amod,kabiyr_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
124,5,10,.,1,33,punct,._0,PUNCT,.,,,
125,6,1,إن,15,11,compound:prt,<in~a_1,PART,RP,,,
126,6,2,ما,15,18,dislocated,mA_1,PRON,WP,{'Case': 'Acc'},,
127,6,3,تقول,2,1,acl:relcl,qAl-u_1,VERB,VBC,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
128,6,4,ه,3,29,obj,h,PRON,PRP,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
129,6,5,و,6,8,cc,w,CCONJ,CC,,,{'SpaceAfter': 'No'}
130,6,6,ما,2,12,conj,mA_1,PRON,WP,{'Case': 'Acc'},,
131,6,7,تفعل,6,1,acl:relcl,faEal-a_1,VERB,VBC,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
132,6,8,ه,7,29,obj,h,PRON,PRP,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,{'SpaceAfter': 'No'}
133,6,9,...,2,33,punct,..._0,PUNCT,...,,,
134,6,10,في,11,7,case,fiy_1,ADP,IN,,,
135,6,11,الواقع,15,26,nmod,wAqiE_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
136,6,12,",",11,33,punct,",_0",PUNCT,",",,,
137,6,13,إن,15,11,compound:prt,<in~a_1,PART,RP,,,{'SpaceAfter': 'No'}
138,6,14,ه,15,27,nsubj,h,PRON,PRP,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
139,6,15,أمرٌ,0,35,root,>amor_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
140,6,16,لا,17,3,advmod,lA_1,PART,RP,{'Polarity': 'Neg'},,
141,6,17,يصدق,15,1,acl:relcl,Sad~aq_1,VERB,VBC,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'Voice': 'Pass'}",,{'SpaceAfter': 'No'}
142,6,18,.,15,33,punct,._0,PUNCT,.,,,
143,7,1,الحد,11,27,nsubj,Had~_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
144,7,2,الأقصى,1,4,amod,>aqoSaY_2,ADJ,JJR,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
145,7,3,المسموح,1,9,ccomp,masomuwH_1,ADJ,VBN,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'VerbForm': 'Part', 'Voice': 'Pass'}",,
146,7,4,ب,5,7,case,bi_1,ADP,IN,,,{'SpaceAfter': 'No'}
147,7,5,ه,3,30,obl,h,PRON,PRP,"{'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
148,7,6,ل,7,7,case,l,ADP,IN,,,{'SpaceAfter': 'No'}
149,7,7,لشخص,3,30,obl,$axoS_1,NOUN,NN,"{'Animacy': 'Hum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
150,7,8,الواحد,7,4,amod,wAHid_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
151,7,9,هو,1,15,dep,huwa_1,PRON,PRP,"{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
152,7,10,5000,11,28,nummod,5000_0,NUM,CD,,,
153,7,11,دولار,0,35,root,duwlAr_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
154,7,12,.,11,33,punct,._0,PUNCT,.,,,
155,8,1,في,2,7,case,fiy_1,ADP,IN,,,
156,8,2,أوائل,7,30,obl,>aw~al_2,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur'}",,
157,8,3,شهر,2,30,obl,$ahor_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
158,8,4,تشرين,3,26,nmod,ti$oriyn_1,PROPN,NNP,"{'Animacy': 'Nhum', 'Gender': 'Masc', 'Number': 'Sing'}",,
159,8,5,الأول,4,4,amod,>aw~al_2,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,"{'Proper': 'True', 'SpaceAfter': 'No'}"
160,8,6,",",2,33,punct,",_0",PUNCT,",",,,
161,8,7,استخدم,0,35,root,{isotaxodam_1,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Voice': 'Act'}",,
162,8,8,الفريق,7,27,nsubj,fariyq_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
163,8,9,الانتقالي,8,4,amod,{inotiqAliy~_1,ADJ,JJ,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
164,8,10,ذات,7,29,obj,*At_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
165,8,11,المكان,10,26,nmod,makAn_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
166,8,12,ل,13,7,case,l,ADP,IN,,,{'SpaceAfter': 'No'}
167,8,13,لقاء,7,30,obl,liqA'_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
168,8,14,جماعات,13,26,nmod,jamAEap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur'}",,
169,8,15,الضغط,14,26,nmod,DagoT_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
170,8,16,التكنولوجية,14,4,amod,tikonuwluwjiy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
171,8,17,",",19,33,punct,",_0",PUNCT,",",,,
172,8,18,ب,19,7,case,b,ADP,IN,,,{'SpaceAfter': 'No'}
173,8,19,حضور,13,26,nmod,HuDuwr_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
174,8,20,ممثلين,19,26,nmod,mumav~il_1,NOUN,NN,"{'Animacy': 'Hum', 'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
175,8,21,عن,22,7,case,Ean_1,ADP,IN,,,
176,8,22,شركة,20,26,nmod,$arikap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
177,8,23,"""",24,33,punct,"""_0",PUNCT,``,,,{'SpaceAfter': 'No'}
178,8,24,أوبر,22,26,nmod,>awobar_1,PROPN,NNP,"{'Animacy': 'Nhum', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
179,8,25,"""",24,33,punct,"""_0",PUNCT,'',,,
180,8,26,و,27,8,cc,w,CCONJ,CC,,,{'SpaceAfter': 'No'}
181,8,27,جمعية,22,12,conj,jamoEiy~ap_1,PROPN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
182,8,28,الفيلم,27,26,nmod,fiylom_1,PROPN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
183,8,29,الأمريكي,28,4,amod,>amoriykiy~_1,ADJ,JJ,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,{'Proper': 'True'}
184,8,30,و,31,8,cc,w,CCONJ,CC,,,{'SpaceAfter': 'No'}
185,8,31,جمعية,22,12,conj,jamoEiy~ap_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
186,8,32,مستهلكي,31,26,nmod,musotaholik_1,NOUN,NN,"{'Animacy': 'Hum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur'}",,
187,8,33,التكنولوجيا,32,26,nmod,tikonuwluwjiyA_1,NOUN,NN,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
188,8,34,و,36,8,cc,w,CCONJ,CC,,,{'SpaceAfter': 'No'}
