,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
23,1,24,",",22.0,33.0,punct,",",PUNCT,",",,,
24,1,25,í,26.0,7.0,case,í,ADP,aþ,,,
25,1,26,bloggfærslu,17.0,30.0,obl,bloggfærsla,NOUN,nveþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing'}",,
26,1,27,á,28.0,7.0,case,á,ADP,ao,,,
27,1,28,mánudaginn,17.0,30.0,obl,mánudagur,NOUN,nkeog,"{'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
28,1,29,.,17.0,33.0,punct,.,PUNCT,.,,,
29,2,1,Fyrir,2.0,7.0,case,fyrir,ADP,ao,,,
30,2,2,þau,14.0,30.0,obl,sá,PRON,fahfo,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Plur', 'PronType': 'Dem'}",,
31,2,3,sem,4.0,27.0,nsubj,sem,SCONJ,ct,,,
32,2,4,fylgjast,2.0,1.0,acl:relcl,fylgja,VERB,sfm3fn,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",,
33,2,5,með,6.0,7.0,case,með,ADP,aþ,,,
34,2,6,umskiptum,4.0,30.0,obl:arg,umskipti,NOUN,nhfþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Plur'}",,
35,2,7,á,8.0,7.0,case,á,ADP,aþ,,,
36,2,8,samfélagsmiðlum,6.0,26.0,nmod,samfélagsmiðill,NOUN,nkfþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
37,2,9,hjá,10.0,7.0,case,hjá,ADP,aþ,,,
38,2,10,þinginu,8.0,26.0,nmod,þing,NOUN,nheþg,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}",,
39,2,11,verður,0.0,35.0,root,verða,VERB,sfg3en,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
40,2,12,þetta,11.0,27.0,nsubj,þessi,PRON,fahen,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Dem'}",,
41,2,13,svolítið,14.0,3.0,advmod,svolítið,ADV,aa,,,
42,2,14,öðruvísi,11.0,37.0,xcomp,öðruvísi,ADJ,lhenof,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
43,2,15,.,14.0,33.0,punct,.,PUNCT,.,,,
44,3,1,En,4.0,25.0,mark,en,SCONJ,c,,,
45,3,2,frambjóðandi,4.0,27.0,nsubj,frambjóðandi,NOUN,nken,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
46,3,3,repúblíkana,2.0,26.0,nmod:poss,repúblíkana,NOUN,nhfeg,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Plur'}",,
47,3,4,vék,0.0,35.0,root,víkja,VERB,sfg3eþ,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
48,3,5,frá,7.0,7.0,case,frá,ADP,aþ,,,
49,3,6,fyrri,7.0,4.0,amod,fyrri,ADJ,lveþvm,"{'Case': 'Dat', 'Definite': 'Def', 'Degree': 'Cmp', 'Gender': 'Fem', 'Number': 'Sing'}",,
50,3,7,orðræðu,4.0,30.0,obl:arg,orðræða,NOUN,nveþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing'}",,
51,3,8,sinni,7.0,26.0,nmod:poss,sinn,PRON,feveþ,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Poss': 'Yes'}",,
52,3,9,um,10.0,7.0,case,um,ADP,ao,,,
53,3,10,fækkun,7.0,26.0,nmod,fækkun,NOUN,nveo,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing'}",,
54,3,11,innflytjenda,10.0,26.0,nmod:poss,innflytjandi,NOUN,nkfe,"{'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
55,3,12,þegar,14.0,25.0,mark,þegar,SCONJ,c,,,
56,3,13,hann,14.0,27.0,nsubj,hann,PRON,fpken,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Prs'}",,
57,3,14,lýsti,4.0,2.0,advcl,lýsa,VERB,sfg3eþ,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
58,3,15,því,14.0,29.0,obj,það,PRON,fpheþ,"{'Case': 'Dat', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Prs'}",,
59,3,16,yfir,14.0,11.0,compound:prt,yfir,ADV,aa,,,
60,3,17,að,22.0,25.0,mark,að,SCONJ,c,,,
61,3,18,sem,19.0,25.0,mark,sem,SCONJ,c,,,
62,3,19,forseti,22.0,30.0,obl,forseti,NOUN,nken,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
63,3,20,myndi,22.0,6.0,aux,munu,AUX,svg3eþ,"{'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
64,3,21,hann,22.0,27.0,nsubj,hann,PRON,fpken,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Prs'}",,
65,3,22,leyfa,14.0,9.0,ccomp,leyfa,VERB,sng,"{'VerbForm': 'Inf', 'Voice': 'Act'}",,
66,3,23,„,25.0,33.0,punct,„,PUNCT,„,{'PunctSide': 'Ini'},,{'SpaceAfter': 'No'}
67,3,24,gríðarlegan,25.0,4.0,amod,gríðarlegur,ADJ,lkeosf,"{'Case': 'Acc', 'Definite': 'Ind', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing'}",,
68,3,25,fjölda,22.0,29.0,obj,fjöldi,NOUN,nkeo,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
69,3,26,“,25.0,33.0,punct,“,PUNCT,“,{'PunctSide': 'Fin'},,
70,3,27,löglegra,28.0,4.0,amod,löglegur,ADJ,lkfesf,"{'Case': 'Gen', 'Definite': 'Ind', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Plur'}",,
71,3,28,innflytjenda,25.0,26.0,nmod:poss,innflytjandi,NOUN,nkfe,"{'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
72,3,29,á,30.0,7.0,case,á,ADP,aþ,,,
73,3,30,grundvelli,22.0,30.0,obl,grundvöllur,NOUN,nkeþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
74,3,31,„,32.0,33.0,punct,„,PUNCT,„,{'PunctSide': 'Ini'},,{'SpaceAfter': 'No'}
75,3,32,verðleikakerfis,30.0,26.0,nmod:poss,verðleikakerfi,NOUN,nhee,"{'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
76,3,33,“,32.0,33.0,punct,“,PUNCT,“,{'PunctSide': 'Fin'},,{'SpaceAfter': 'No'}
77,3,34,.,22.0,33.0,punct,.,PUNCT,.,,,
78,4,1,„,3.0,33.0,punct,„,PUNCT,„,{'PunctSide': 'Ini'},,{'SpaceAfter': 'No'}
79,4,2,Ég,3.0,27.0,nsubj,ég,PRON,fp1en,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",,
80,4,3,vil,0.0,35.0,root,vilja,VERB,sfg1en,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
81,4,4,síður,5.0,3.0,advmod,varla,ADV,aam,,,
82,4,5,setja,3.0,37.0,xcomp,setja,VERB,sng,"{'VerbForm': 'Inf', 'Voice': 'Act'}",,
83,4,6,þrýsting,5.0,29.0,obj,þrýstingur,NOUN,nkeo,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
84,4,7,á,8.0,7.0,case,á,ADP,ao,,,
85,4,8,ykkur,6.0,26.0,nmod,þú,PRON,fp2fo,"{'Case': 'Acc', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}",,{'SpaceAfter': 'No'}
86,4,9,",",3.0,33.0,punct,",",PUNCT,",",,,
87,4,10,en,13.0,8.0,cc,en,CCONJ,c,,,
88,4,11,örlög,13.0,27.0,nsubj,örlög,NOUN,nhfn,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Plur'}",,
89,4,12,lýðveldisins,11.0,26.0,nmod:poss,lýðveldi,NOUN,nheeg,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}",,
90,4,13,hvíla,3.0,12.0,conj,hvíla,VERB,sfg3fn,"{'Mood': 'Ind', 'VerbForm': 'Fin'}",,
91,4,14,á,16.0,7.0,case,á,ADP,aþ,,,
92,4,15,ykkar,16.0,26.0,nmod:poss,þú,PRON,fp2fe,"{'Case': 'Gen', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}",,
93,4,16,herðum,13.0,30.0,obl:arg,herðar,NOUN,nvfþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
94,4,17,“,3.0,33.0,punct,“,PUNCT,“,{'PunctSide': 'Fin'},,
95,4,18,sagði,3.0,32.0,parataxis,segja,VERB,sfg3eþ,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
96,4,19,hann,18.0,27.0,nsubj,hann,PRON,fpken,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Prs'}",,
97,4,20,mannfjöldanum,18.0,23.0,iobj,mannfjöldi,NOUN,nkeþg,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
98,4,21,sem,22.0,27.0,nsubj,sem,SCONJ,ct,,,
99,4,22,safnast,20.0,1.0,acl:relcl,safna,VERB,sfm3fn,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",,
100,4,23,hafði,22.0,6.0,aux,hafa,AUX,sfg3eþ,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
101,4,24,saman,22.0,3.0,advmod,saman,ADV,aa,,,
102,4,25,á,26.0,7.0,case,á,ADP,aþ,,,
103,4,26,íþróttavelli,22.0,30.0,obl,íþróttavell,NOUN,nheþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing'}",,
104,4,27,við,28.0,7.0,case,við,ADP,ao,,,
105,4,28,Háskóla,26.0,26.0,nmod,Háskóli,NOUN,nkeo-s,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing'}",,
106,4,29,Norður-Karólínu,28.0,21.0,flat,Norður-Karólína,NOUN,nveo-s,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
107,4,30,.,3.0,33.0,punct,.,PUNCT,.,,,
108,5,1,Þessi,3.0,16.0,det,þessi,PRON,fahfn,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'PronType': 'Dem'}",,
109,5,2,nýju,3.0,4.0,amod,nýr,ADJ,lhfnvf,"{'Case': 'Nom', 'Definite': 'Def', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Plur'}",,
110,5,3,útgjöld,5.0,27.0,nsubj,útgjöld,NOUN,nhfn,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Plur'}",,
111,5,4,eru,5.0,6.0,aux,vera,AUX,sfg3fn,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
112,5,5,fjármögnuð,0.0,35.0,root,fjármagna,VERB,sþghfn,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",,
113,5,6,með,8.0,7.0,case,með,ADP,aþ,,,
114,5,7,digrum,8.0,4.0,amod,digur,ADJ,lkeþsf,"{'Case': 'Dat', 'Definite': 'Ind', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing'}",,
115,5,8,bankareikningi,5.0,30.0,obl,bankareikningur,NOUN,nkeþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
116,5,9,Clintons,8.0,26.0,nmod:poss,Clintons,PROPN,e,,,{'SpaceAfter': 'No'}
117,5,10,.,5.0,33.0,punct,.,PUNCT,.,,,
118,6,1,Það,4.0,29.0,obj,sá,PRON,fahen,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Dem'}",,
119,6,2,sem,4.0,25.0,mark,sem,SCONJ,ct,,,
120,6,3,hún,4.0,27.0,nsubj,hún,PRON,fpven,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Prs'}",,
121,6,4,segir,16.0,18.0,dislocated,segja,VERB,sfg3en,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
122,6,5,og,9.0,8.0,cc,og,CCONJ,c,,,
123,6,6,það,9.0,29.0,obj,sá,PRON,fahen,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Dem'}",,
124,6,7,sem,9.0,25.0,mark,sem,SCONJ,ct,,,
125,6,8,hún,9.0,27.0,nsubj,hún,PRON,fpven,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Prs'}",,
126,6,9,gerir,4.0,12.0,conj,gera,VERB,sfg3en,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
127,6,10,",",16.0,33.0,punct,",",PUNCT,",",,,
128,6,11,það,16.0,18.0,dislocated,það,PRON,fphen,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Prs'}",,
129,6,12,—,11.0,33.0,punct,—,PUNCT,x,,,
130,6,13,það,16.0,27.0,nsubj,það,PRON,fphen,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Prs'}",,
131,6,14,er,16.0,13.0,cop,vera,AUX,sfg3en,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
132,6,15,raunar,16.0,3.0,advmod,raunar,ADV,aa,,,
133,6,16,ótrúlegt,0.0,35.0,root,ótrúlegur,ADJ,lhensf,"{'Case': 'Nom', 'Definite': 'Ind', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
134,6,17,.,16.0,33.0,punct,.,PUNCT,.,,,
135,7,1,5.000,2.0,28.0,nummod,5.000,NUM,ta,,,
136,7,2,Bandaríkjadalir,0.0,35.0,root,bandaríkjadöl,NOUN,nvfn,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Plur'}",,
137,7,3,á,4.0,7.0,case,á,ADP,ao,,,
138,7,4,mann,2.0,26.0,nmod,maður,NOUN,nkeo,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
139,7,5,",",2.0,33.0,punct,",",PUNCT,",",,,
140,7,6,sem,8.0,27.0,nsubj,sem,SCONJ,ct,,,
141,7,7,er,8.0,13.0,cop,vera,AUX,sfg3en,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
142,7,8,hámarkið,2.0,1.0,acl:relcl,hámark,NOUN,nheng,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}",,
143,7,9,sem,10.0,27.0,nsubj,sem,SCONJ,ct,,,
144,7,10,leyft,8.0,1.0,acl:relcl,leyfa,VERB,sþghen,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",,
145,7,11,er,10.0,6.0,aux,vera,AUX,sfg3en,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
146,7,12,.,2.0,33.0,punct,.,PUNCT,.,,,
147,8,1,Snemma,3.0,3.0,advmod,snemma,ADV,aa,,,
148,8,2,í,3.0,7.0,case,í,ADP,aþ,,,
149,8,3,október,4.0,30.0,obl,október,NOUN,nkeþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
150,8,4,notaði,0.0,35.0,root,nota,VERB,sfg3eþ,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
151,8,5,umbreytingateymið,4.0,27.0,nsubj,umbreytingateymi,NOUN,nheng,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing'}",,
152,8,6,sama,7.0,16.0,det,sami,PRON,fbkeo,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Ind'}",,
153,8,7,stað,4.0,29.0,obj,staður,NOUN,nkeo,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing'}",,
154,8,8,til,10.0,25.0,mark,til,ADP,ae,,,
155,8,9,að,8.0,20.0,fixed,að,PART,cn,,,
156,8,10,hitta,4.0,2.0,advcl,hitta,VERB,sng,"{'VerbForm': 'Inf', 'Voice': 'Act'}",,
157,8,11,málafylgjumenn,10.0,29.0,obj,málafylgjumaður,NOUN,nkfo,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
158,8,12,úr,13.0,7.0,case,úr,ADP,aþ,,,
159,8,13,tæknigeiranum,11.0,26.0,nmod,tæknigeiri,NOUN,nkeþg,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
160,8,14,og,15.0,8.0,cc,og,CCONJ,c,,,
161,8,15,bauð,4.0,12.0,conj,bjóða,VERB,sfg3eþ,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
162,8,16,fulltrúum,15.0,23.0,iobj,fulltrúi,NOUN,nkfþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
163,8,17,frá,18.0,7.0,case,frá,ADP,aþ,,,
164,8,18,Uber,16.0,26.0,nmod,Uber,PROPN,e,,,{'SpaceAfter': 'No'}
165,8,19,",",18.0,33.0,punct,",",PUNCT,",",,,
166,8,20,Bandarísku,21.0,4.0,amod,bandarískur,ADJ,lvfþvf,"{'Case': 'Dat', 'Definite': 'Def', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Plur'}",,
167,8,21,kvikmyndasamtökunum,18.0,12.0,conj,kvikmyndasamtök,NOUN,nhfþg,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
168,8,22,",",21.0,33.0,punct,",",PUNCT,",",,,
169,8,23,Neytendatæknisamtökum,18.0,12.0,conj,Neytendatæknisamtaki,NOUN,nkfþ-s,"{'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Plur'}",,
170,8,24,Bandaríkjanna,23.0,26.0,nmod:poss,Bandaríki,NOUN,nhfegs,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Plur'}",,
171,8,25,og,27.0,8.0,cc,og,CCONJ,c,,,
172,8,26,öðrum,27.0,16.0,det,annar,PRON,fokfþ,"{'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Ind'}",,
173,8,27,hópum,18.0,12.0,conj,hópur,NOUN,nkfþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
174,8,28,.,15.0,33.0,punct,.,PUNCT,.,,,
175,9,1,Samkoman,2.0,27.0,nsubj,samkoma,NOUN,nveng,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing'}",,
176,9,2,átti,0.0,35.0,root,eiga,VERB,sfg3eþ,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
177,9,3,upphaflega,2.0,3.0,advmod,upphaflega,ADV,aa,,,
178,9,4,að,5.0,25.0,mark,að,PART,cn,,,
179,9,5,fara,2.0,37.0,xcomp,fara,VERB,sng,"{'VerbForm': 'Inf', 'Voice': 'Act'}",,
180,9,6,fram,5.0,11.0,compound:prt,fram,ADV,aa,,,
181,9,7,á,8.0,7.0,case,á,ADP,aþ,,,
182,9,8,einkaklúbbnum,5.0,30.0,obl:arg,einkaklúbbur,NOUN,nkeþg,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing'}",,
183,9,9,Metropolitan,8.0,5.0,appos,Metropolitan,NOUN,nxee-s,"{'Case': 'Gen', 'Number': 'Sing'}",,
184,9,10,Club,9.0,21.0,flat,Club,PROPN,e,,,
185,9,11,í,12.0,7.0,case,í,ADP,aþ,,,
186,9,12,Washington,8.0,26.0,nmod,Washington,PROPN,e,,,
187,9,13,í,16.0,7.0,case,í,ADP,aþ,,,
188,9,14,nokkurra,15.0,16.0,det,nokkur,PRON,fovfe,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Ind'}",,
189,9,15,húsaraða,16.0,26.0,nmod:poss,húsaraði,NOUN,nkfe,"{'Case': 'Gen', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur'}",,
190,9,16,fjarlægð,8.0,30.0,obl,fjarlægð,NOUN,nveþ,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
191,9,17,.,2.0,33.0,punct,.,PUNCT,.,,,
192,10,1,Kannski,7.0,3.0,advmod,kannski,ADV,aa,,,
193,10,2,voru,7.0,13.0,cop,vera,AUX,sfg3fþ,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
194,10,3,kröfur,7.0,27.0,nsubj,krafa,NOUN,nvfn,"{'Case': 'Nom', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Plur'}",,
195,10,4,um,5.0,7.0,case,um,ADP,ao,,,
196,10,5,klæðaburð,3.0,26.0,nmod,klæðaburð,NOUN,nveo,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing'}",,
197,10,6,of,7.0,3.0,advmod,of,ADV,aa,,,
