,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
27,1,27,dem,28.0,16.0,det,der,DET,ART,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
28,1,28,Montag,21.0,30.0,obl,Montag,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
29,1,29,in,31.0,7.0,case,in,ADP,IN,,,
30,1,30,einem,31.0,16.0,det,ein,DET,DT,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
31,1,31,Blogeintrag,21.0,30.0,obl,Blogeintrag,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,{'SpaceAfter': 'No'}
32,1,32,.,21.0,33.0,punct,.,PUNCT,.,,,
33,2,1,Für,2.0,7.0,case,für,ADP,IN,,,
34,2,2,alle,21.0,30.0,obl,alle,NOUN,NN,"{'Case': 'Acc', 'Number': 'Plur', 'Person': '3'}",,{'SpaceAfter': 'No'}
35,2,3,",",14.0,33.0,punct,",",PUNCT,",",,,
36,2,4,die,14.0,27.0,nsubj,der,PRON,REL,"{'Case': 'Nom', 'Number': 'Plur', 'Person': '3'}",,
37,2,5,Social,7.0,11.0,compound,Social,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,{'SpaceAfter': 'No'}
38,2,6,-,5.0,33.0,punct,-,PUNCT,-,,,{'SpaceAfter': 'No'}
39,2,7,Media,9.0,11.0,compound,Media,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,{'SpaceAfter': 'No'}
40,2,8,-,7.0,33.0,punct,-,PUNCT,-,,,{'SpaceAfter': 'No'}
41,2,9,Übergänge,14.0,29.0,obj,Übergang,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,
42,2,10,auf,13.0,7.0,case,auf,ADP,IN,,,
43,2,11,dem,13.0,16.0,det,der,DET,DT,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
44,2,12,Capitol,13.0,11.0,compound,Capitol,NOUN,NN,"{'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
45,2,13,Hill,9.0,26.0,nmod,Hill,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
46,2,14,verfolgen,2.0,1.0,acl:relcl,verfolgen,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres'}",,{'SpaceAfter': 'No'}
47,2,15,",",2.0,33.0,punct,",",PUNCT,",",,,
48,2,16,wird,21.0,6.0,aux,werden,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
49,2,17,dieser,18.0,16.0,det,dies,DET,DT,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
50,2,18,Übergang,21.0,27.0,nsubj,Übergang,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
51,2,19,ein,20.0,16.0,det,ein,DET,DT,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
52,2,20,wenig,21.0,30.0,obl,wenig,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
53,2,21,anders,0.0,35.0,root,ander,ADJ,JJ,{'Degree': 'Pos'},,
54,2,22,sein,21.0,13.0,cop,sein,AUX,VB,,,{'SpaceAfter': 'No'}
55,2,23,.,21.0,33.0,punct,.,PUNCT,.,,,
56,3,1,Entgegen,4.0,7.0,case,entgegen,ADP,IN,,,
57,3,2,seinen,4.0,26.0,nmod:poss,sein,PRON,DTP$,"{'Case': 'Dat', 'Gender': 'Fem', 'Gender[psor]': 'Masc', 'Number': 'Plur', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3', 'PronType': 'Prs'}",,
58,3,3,bisherigen,4.0,4.0,amod,bisherig,ADJ,JJ,"{'Case': 'Dat', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3'}",,{'InflectionType': 'Mixed'}
59,3,4,Äußerungen,10.0,30.0,obl,Äußerung,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3'}",,
61,3,5,zu,7.0,7.0,case,zu,ADP,APPR,,,
62,3,6,der,7.0,16.0,det,der,DET,ART,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
63,3,7,Begrenzung,4.0,26.0,nmod,Begrenzung,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
64,3,8,der,9.0,16.0,det,der,DET,DT,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
65,3,9,Einwanderung,7.0,26.0,nmod,Einwanderung,NOUN,NN,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
66,3,10,verkündete,0.0,35.0,root,verkünden,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,
67,3,11,der,12.0,16.0,det,der,DET,DT,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
68,3,12,Nominierte,10.0,27.0,nsubj,Nominierte,NOUN,NNA,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,{'InflectionType': 'Weak'}
69,3,13,der,15.0,16.0,det,der,DET,DT,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
70,3,14,Republikanischen,15.0,4.0,amod,republikanisch,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,"{'InflectionType': 'Weak', 'Proper': 'True'}"
71,3,15,Partei,12.0,26.0,nmod,Partei,NOUN,NN,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,"{'SpaceAfter': 'No', 'Proper': 'True'}"
72,3,16,",",31.0,33.0,punct,",",PUNCT,",",,,
73,3,17,dass,31.0,25.0,mark,dass,SCONJ,CC,,,
74,3,18,er,31.0,27.0,nsubj,er,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
75,3,19,als,20.0,8.0,cc,als,CCONJ,CC,,,
76,3,20,Präsident,18.0,12.0,conj,Präsident,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
77,3,21,„,23.0,33.0,punct,„,PUNCT,``,,,{'SpaceAfter': 'No'}
78,3,22,enorm,23.0,4.0,amod,enorm,ADJ,JJ,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Plur'}",,
79,3,23,viele,26.0,16.0,det,viel,DET,DT,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,{'SpaceAfter': 'No'}
80,3,24,“,23.0,33.0,punct,“,PUNCT,``,,,
81,3,25,legale,26.0,4.0,amod,legal,ADJ,JJ,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,{'InflectionType': 'Strong'}
82,3,26,Einwanderer,31.0,29.0,obj,Einwanderer,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,
83,3,27,basierend,31.0,2.0,advcl,basieren,VERB,VBN,"{'Tense': 'Pres', 'VerbForm': 'Part'}",,
84,3,28,auf,30.0,7.0,case,auf,ADP,IN,,,
85,3,29,einem,30.0,16.0,det,ein,DET,DT,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
86,3,30,Punktesystem,27.0,30.0,obl,Punktesystem,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
87,3,31,akzeptieren,10.0,9.0,ccomp,akzeptieren,VERB,VB,,,
88,3,32,würde,31.0,6.0,aux,werden,AUX,VBC,"{'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,{'SpaceAfter': 'No'}
89,3,33,.,10.0,33.0,punct,.,PUNCT,.,,,
90,4,1,„,8.0,33.0,punct,„,PUNCT,``,,,{'SpaceAfter': 'No'}
91,4,2,Ich,8.0,27.0,nsubj,ich,PRON,PRP,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '1'}",,
92,4,3,möchte,8.0,6.0,aux,mögen,AUX,VBC,"{'Mood': 'Sub', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past'}",,
93,4,4,euch,8.0,29.0,obj,ihr,PRON,PRP,"{'Case': 'Acc', 'Number': 'Plur', 'Person': '2'}",,
94,4,5,ungern,8.0,3.0,advmod,ungern,ADV,RB,{'Degree': 'Pos'},,
95,4,6,unter,7.0,7.0,case,unter,ADP,IN,,,
96,4,7,Druck,8.0,30.0,obl,Druck,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
97,4,8,setzen,21.0,9.0,ccomp,setzen,VERB,VB,,,{'SpaceAfter': 'No'}
98,4,9,",",15.0,33.0,punct,",",PUNCT,",",,,
99,4,10,aber,15.0,8.0,cc,aber,CCONJ,CC,,,
100,4,11,das,12.0,16.0,det,der,DET,DT,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
101,4,12,Schicksal,15.0,27.0,nsubj,Schicksal,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
102,4,13,der,14.0,16.0,det,der,DET,DT,"{'Case': 'Gen', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
103,4,14,Republik,12.0,26.0,nmod,Republik,NOUN,NN,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
104,4,15,liegt,8.0,12.0,conj,liegen,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
105,4,16,in,18.0,7.0,case,in,ADP,IN,,,
106,4,17,euren,18.0,26.0,nmod:poss,euer,PRON,DTP$,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Plur', 'Number[psor]': 'Plur', 'Person': '3', 'Person[psor]': '2', 'PronType': 'Prs'}",,
107,4,18,Händen,15.0,30.0,obl,Hand,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3'}",,{'SpaceAfter': 'No'}
108,4,19,“,8.0,33.0,punct,“,PUNCT,'',,,{'SpaceAfter': 'No'}
109,4,20,",",8.0,33.0,punct,",",PUNCT,",",,,
110,4,21,sagte,0.0,35.0,root,sagen,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,
111,4,22,er,21.0,27.0,nsubj,er,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
112,4,23,zu,25.0,7.0,case,zu,ADP,IN,,,
113,4,24,der,25.0,16.0,det,der,DET,DT,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
114,4,25,Menschenmenge,21.0,30.0,obl,Menschenmenge,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,{'SpaceAfter': 'No'}
115,4,26,",",38.0,33.0,punct,",",PUNCT,",",,,
116,4,27,die,38.0,27.0,nsubj,der,PRON,REL,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
117,4,28,sich,38.0,29.0,obj,er|es|sie,PRON,PRP,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Rcp'}",,
118,4,29,auf,31.0,7.0,case,auf,ADP,IN,,,
119,4,30,einem,31.0,16.0,det,ein,DET,DT,"{'Case': 'Dat', 'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
120,4,31,Sportplatz,38.0,30.0,obl,Sportplatz,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
121,4,32,an,34.0,7.0,case,an,ADP,IN,,,
122,4,33,der,34.0,16.0,det,der,DET,DT,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
123,4,34,University,31.0,26.0,nmod,University,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
124,4,35,of,37.0,7.0,case,of,ADP,IN,,,{'Proper': 'True'}
125,4,36,North,37.0,11.0,compound,North,NOUN,NN,"{'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
126,4,37,Carolina,34.0,26.0,nmod,Carolina,PROPN,NNP,"{'Number': 'Sing', 'Person': '3'}",,
127,4,38,versammelt,25.0,1.0,acl:relcl,versammeln,VERB,VBN,{'Tense': 'Past'},,
128,4,39,hatte,38.0,6.0,aux,haben,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,{'SpaceAfter': 'No'}
129,4,40,.,21.0,33.0,punct,.,PUNCT,.,,,
130,5,1,Die,3.0,16.0,det,der,DET,DT,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3'}",,
131,5,2,neuen,3.0,4.0,amod,neu,ADJ,JJ,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3'}",,{'InflectionType': 'Weak'}
132,5,3,Ausgaben,9.0,27.0,nsubj:pass,Ausgabe,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Plur', 'Person': '3'}",,
133,5,4,werden,9.0,6.0,aux:pass,werden,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres'}",,
134,5,5,über,8.0,7.0,case,über,ADP,IN,,,
135,5,6,Clintons,8.0,26.0,nmod:poss,Clinton,PROPN,NNP,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
136,5,7,wohlgefülltes,8.0,4.0,amod,wohlgefüllt,ADJ,JJ,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,{'InflectionType': 'Strong'}
137,5,8,Bankkonto,9.0,30.0,obl,Bankkonto,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
138,5,9,finanziert,0.0,35.0,root,finanzieren,VERB,VBN,{'Tense': 'Past'},,{'SpaceAfter': 'No'}
139,5,10,.,9.0,33.0,punct,.,PUNCT,.,,,
140,6,1,Was,3.0,29.0,obj,was,PRON,WP,"{'Case': 'Acc', 'Person': '3'}",,
141,6,2,sie,3.0,27.0,nsubj,sie,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
142,6,3,sagt,0.0,35.0,root,sagen,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
143,6,4,und,7.0,8.0,cc,und,CCONJ,CC,,,
144,6,5,was,7.0,29.0,obj,was,PRON,WP,"{'Case': 'Acc', 'Person': '3'}",,
145,6,6,sie,7.0,27.0,nsubj,sie,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
146,6,7,tut,3.0,12.0,conj,tun,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
147,6,8,-,12.0,33.0,punct,-,PUNCT,-,,,
148,6,9,eigentlich,12.0,3.0,advmod,eigentlich,ADV,RB,{'Degree': 'Pos'},,
149,6,10,ist,12.0,13.0,cop,sein,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres'}",,
150,6,11,es,12.0,27.0,nsubj,es,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
151,6,12,unglaublich,3.0,32.0,parataxis,unglaublich,ADJ,JJ,{'Degree': 'Pos'},,{'SpaceAfter': 'No'}
152,6,13,.,3.0,33.0,punct,.,PUNCT,.,,,
153,7,1,5.000,2.0,28.0,nummod,5.000,NUM,CD,{'NumType': 'Card'},,
154,7,2,$,0.0,35.0,root,$,SYM,SYM,,,
155,7,3,pro,4.0,7.0,case,pro,ADP,IN,,,
156,7,4,Person,2.0,26.0,nmod,Person,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,{'SpaceAfter': 'No'}
157,7,5,",",8.0,33.0,punct,",",PUNCT,",",,,
158,7,6,das,8.0,16.0,det,der,DET,DT,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
159,7,7,erlaubte,8.0,4.0,amod,erlaubt,ADJ,JJ,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,{'InflectionType': 'Weak'}
160,7,8,Maximum,2.0,5.0,appos,Maximum,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,{'SpaceAfter': 'No'}
161,7,9,.,2.0,33.0,punct,.,PUNCT,.,,,
162,8,1,Anfang,3.0,30.0,obl:tmod,Anfang,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
163,8,2,Oktober,1.0,26.0,nmod,Oktober,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
164,8,3,nutzte,0.0,35.0,root,nutzen,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,
165,8,4,das,5.0,16.0,det,der,DET,DT,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
166,8,5,Übergangsteam,3.0,27.0,nsubj,Übergangsteam,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
167,8,6,denselben,7.0,16.0,det,denselb,DET,DT,"{'Case': 'Acc', 'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
168,8,7,Veranstaltungsort,3.0,29.0,obj,Veranstaltungsort,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
169,8,8,für,10.0,7.0,case,für,ADP,IN,,,
170,8,9,ein,10.0,16.0,det,ein,DET,DT,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
171,8,10,Treffen,3.0,30.0,obl,Treffen,NOUN,NN,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
172,8,11,mit,12.0,7.0,case,mit,ADP,IN,,,
173,8,12,Technologielobbyisten,10.0,26.0,nmod,Technologielobbyist,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,{'SpaceAfter': 'No'}
174,8,13,",",32.0,33.0,punct,",",PUNCT,",",,,
175,8,14,zu,15.0,7.0,case,zu,ADP,IN,,,
176,8,15,dem,32.0,30.0,obl,der,DET,DT,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
177,8,16,u.a.,32.0,7.0,case,u.a.,ADP,IN,,,
178,8,17,Vertreter,32.0,27.0,nsubj,Vertreter,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '3'}",,
179,8,18,von,19.0,7.0,case,von,ADP,IN,,,
180,8,19,Uber,17.0,26.0,nmod,Uber,PROPN,NNP,"{'Case': 'Dat', 'Number': 'Sing', 'Person': '3'}",,{'SpaceAfter': 'No'}
181,8,20,",",24.0,33.0,punct,",",PUNCT,",",,,
182,8,21,der,24.0,16.0,det,der,DET,DT,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
183,8,22,Motion,23.0,11.0,compound,Motion,NOUN,NN,"{'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
184,8,23,Picture,24.0,11.0,compound,Picture,NOUN,NN,"{'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
185,8,24,Association,19.0,12.0,conj,Association,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
186,8,25,of,26.0,7.0,case,of,ADP,IN,,,{'Proper': 'True'}
187,8,26,America,24.0,26.0,nmod,America,PROPN,NNP,"{'Number': 'Sing', 'Person': '3'}",,
188,8,27,und,31.0,8.0,cc,und,CCONJ,CC,,,
189,8,28,der,31.0,16.0,det,der,DET,DT,"{'Case': 'Dat', 'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
190,8,29,Consumer,30.0,11.0,compound,Consumer,NOUN,NN,"{'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
191,8,30,Technology,31.0,11.0,compound,Technology,NOUN,NN,"{'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
192,8,31,Association,19.0,12.0,conj,Association,NOUN,NN,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,{'Proper': 'True'}
193,8,32,eingeladen,10.0,1.0,acl:relcl,einladen,ADJ,JJ,{'Degree': 'Pos'},,
194,8,33,waren,32.0,13.0,cop,sein,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past'}",,{'SpaceAfter': 'No'}
195,8,34,.,3.0,33.0,punct,.,PUNCT,.,,,
196,9,1,Das,2.0,16.0,det,der,DET,DT,"{'Case': 'Nom', 'Definite': 'Def', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
197,9,2,Treffen,21.0,27.0,nsubj,Treffen,NOUN,NN,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
198,9,3,sollte,21.0,6.0,aux,sollen,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past'}",,
199,9,4,ursprünglich,21.0,3.0,advmod,ursprünglich,ADV,RB,{'Degree': 'Pos'},,
200,9,5,nur,7.0,3.0,advmod,nur,ADV,RB,{'Degree': 'Pos'},,
201,9,6,ein,7.0,16.0,det,ein,DET,DT,"{'Case': 'Acc', 'Definite': 'Ind', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3'}",,
