,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
24,1,23,le,24.0,16.0,det,le,DET,,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
25,1,24,pouvoir,20.0,26.0,nmod,pouvoir,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
26,1,25,",",26.0,33.0,punct,",",PUNCT,",",,,
27,1,26,elle,29.0,27.0,nsubj,il,PRON,PRP,"{'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,{'SpaceAfter': 'No'}
28,1,27,",",26.0,33.0,punct,",",PUNCT,",",,,
29,1,28,ne,29.0,3.0,advmod,ne,ADV,RB,{'Polarity': 'Neg'},,
30,1,29,l',35.0,32.0,parataxis,le,PRON,PRP,"{'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,{'SpaceAfter': 'No'}
31,1,30,est,29.0,13.0,cop,être,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
32,1,31,pas,29.0,3.0,advmod,pas,ADV,RB,{'Polarity': 'Neg'},,{'SpaceAfter': 'No'}
33,1,32,",",29.0,33.0,punct,",",PUNCT,",",,,{'SpaceAfter': 'No'}
34,1,33,»,29.0,33.0,punct,»,PUNCT,'',,,
35,1,34,a,35.0,6.0,aux:tense,avoir,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
36,1,35,publié,0.0,35.0,root,publier,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part'}",,
37,1,36,Kori,35.0,27.0,nsubj,Kori,PROPN,NNP,"{'Gender': 'Fem', 'Number': 'Sing'}",,
38,1,37,Schulman,36.0,21.0,flat:name,Schulman,PROPN,NNP,"{'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
39,1,38,",",39.0,33.0,punct,",",PUNCT,",",,,
40,1,39,assistante,36.0,5.0,appos,assistante,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
41,1,40,spéciale,39.0,4.0,amod,spécial,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Sing'}",,
42,1,41,d',42.0,7.0,case,de,ADP,IN,,,{'SpaceAfter': 'No'}
43,1,42,Obama,39.0,26.0,nmod,Obama,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
44,1,43,",",39.0,33.0,punct,",",PUNCT,",",,,
45,1,44,dans,46.0,7.0,case,dans,ADP,IN,,,
46,1,45,un,46.0,16.0,det,un,DET,DT,"{'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
47,1,46,blog,35.0,30.0,obl,blog,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
48,1,47,ce,48.0,16.0,det,ce,DET,DT,"{'Gender': 'Masc', 'Number': 'Sing'}",,
49,1,48,lundi,35.0,30.0,obl:mod,lundi,NOUN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
50,1,49,.,35.0,33.0,punct,.,PUNCT,.,,,
51,2,1,Pour,2.0,7.0,case,pour,ADP,IN,,,{'wordform': 'pour'}
52,2,2,ceux,16.0,30.0,obl,celui,PRON,PDEM,"{'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Dem'}",,
53,2,3,qui,4.0,27.0,nsubj,qui,PRON,WP,{'PronType': 'Rel'},,
54,2,4,suivent,2.0,1.0,acl:relcl,suivre,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
55,2,5,la,6.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
56,2,6,transition,4.0,29.0,obj,transition,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
58,2,7,de,9.0,7.0,case,de,ADP,INDT,,,
59,2,8,les,9.0,16.0,det,le,DET,,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}",,
60,2,9,réseaux,6.0,26.0,nmod,réseau,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
61,2,10,sociaux,9.0,4.0,amod,social,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Plur'}",,
62,2,11,sur,13.0,7.0,case,sur,ADP,IN,,,
63,2,12,le,13.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
64,2,13,Capitole,4.0,30.0,obl,Capitole,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
65,2,14,",",2.0,33.0,punct,",",PUNCT,",",,,
66,2,15,cela,16.0,27.0,nsubj,cela,PRON,PDEM,{'PronType': 'Dem'},,
67,2,16,va,0.0,35.0,root,aller,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
68,2,17,être,20.0,13.0,cop,être,AUX,VB,{'VerbForm': 'Inf'},,
69,2,18,un,20.0,3.0,advmod,un,DET,DT,"{'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
70,2,19,peu,18.0,20.0,fixed,peu,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
71,2,20,différent,16.0,37.0,xcomp,différent,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
72,2,21,.,16.0,33.0,punct,.,PUNCT,.,,,
73,3,1,Mais,23.0,17.0,discourse,mais,CCONJ,CC,,,"{'SpaceAfter': 'No', 'wordform': 'mais'}"
74,3,2,",",1.0,33.0,punct,",",PUNCT,",",,,
75,3,3,en,4.0,7.0,case,en,ADP,IN,,,
76,3,4,rupture,23.0,30.0,obl,rupture,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
77,3,5,avec,7.0,7.0,case,avec,ADP,IN,,,
78,3,6,sa,7.0,16.0,det,son,DET,DTP$,"{'Gender': 'Fem', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3', 'Poss': 'Yes', 'PronType': 'Prs'}",,
79,3,7,rhétorique,4.0,26.0,nmod,rhétorique,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
80,3,8,précédente,7.0,4.0,amod,précédent,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Sing'}",,
81,3,9,concernant,7.0,1.0,acl,concerner,VERB,VBG,"{'Tense': 'Pres', 'VerbForm': 'Part'}",,
82,3,10,la,11.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
83,3,11,réduction,9.0,29.0,obj,réduction,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
84,3,12,de,14.0,16.0,det,de,ADP,IN,,,
85,3,13,l',12.0,20.0,fixed,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,{'SpaceAfter': 'No'}
86,3,14,immigration,11.0,26.0,nmod,immigration,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
87,3,15,",",4.0,33.0,punct,",",PUNCT,",",,,
88,3,16,le,17.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
89,3,17,candidat,23.0,27.0,nsubj,candidat,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
91,3,18,de,20.0,7.0,case,de,ADP,INDT,,,
92,3,19,le,20.0,16.0,det,le,DET,,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
93,3,20,parti,17.0,26.0,nmod,parti,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
94,3,21,républicain,20.0,4.0,amod,républicain,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,
95,3,22,a,23.0,6.0,aux:tense,avoir,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
96,3,23,annonçé,0.0,35.0,root,annoncer,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part'}",,
97,3,24,qu',31.0,25.0,mark,que,SCONJ,IN,,,{'SpaceAfter': 'No'}
98,3,25,en,28.0,7.0,case,en,ADP,IN,,,
99,3,26,tant,25.0,20.0,fixed,tant,ADV,RB,,,
100,3,27,que,25.0,20.0,fixed,que,SCONJ,IN,,,
101,3,28,président,31.0,30.0,obl,président,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
102,3,29,",",28.0,33.0,punct,",",PUNCT,",",,,
103,3,30,il,31.0,27.0,nsubj,il,PRON,PRP,"{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
104,3,31,autoriserait,23.0,9.0,ccomp,autoriser,VERB,VBC,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
105,3,32,un,34.0,16.0,det,un,DET,DT,"{'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
106,3,33,«,34.0,33.0,punct,«,PUNCT,``,,,
107,3,34,nombre,31.0,29.0,obj,nombre,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
108,3,35,considérable,34.0,4.0,amod,considérable,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,
109,3,36,»,34.0,33.0,punct,»,PUNCT,'',,,
110,3,37,d',38.0,7.0,case,de,ADP,IN,,,{'SpaceAfter': 'No'}
111,3,38,immigrants,34.0,26.0,nmod,immigrant,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
112,3,39,légaux,38.0,4.0,amod,légal,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Plur'}",,
113,3,40,fondé,34.0,1.0,acl,fonder,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part'}",,
114,3,41,sur,44.0,7.0,case,sur,ADP,IN,,,
115,3,42,un,44.0,16.0,det,un,DET,DT,"{'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
116,3,43,«,44.0,33.0,punct,«,PUNCT,``,,,
117,3,44,principe,40.0,30.0,obl,principe,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
119,3,45,de,47.0,7.0,case,de,ADP,INDT,,,
120,3,46,le,47.0,16.0,det,le,DET,,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
121,3,47,mérite,44.0,26.0,nmod,mérite,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
122,3,48,»,44.0,33.0,punct,»,PUNCT,'',,,{'SpaceAfter': 'No'}
123,3,49,.,23.0,33.0,punct,.,PUNCT,.,,,
124,4,1,«,6.0,33.0,punct,«,PUNCT,``,,,
125,4,2,Alors,6.0,17.0,discourse,alors,ADV,RB,,,"{'SpaceAfter': 'No', 'wordform': 'alors'}"
126,4,3,",",2.0,33.0,punct,",",PUNCT,",",,,
127,4,4,je,6.0,27.0,nsubj,il,PRON,PRP,"{'Gender': 'Masc', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",,
128,4,5,suis,6.0,13.0,cop,être,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
129,4,6,désolé,25.0,32.0,parataxis,désolé,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,
130,4,7,de,9.0,7.0,case,de,ADP,IN,,,
131,4,8,vous,9.0,23.0,iobj,lui,PRON,PRP,"{'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}",,
132,4,9,mettre,6.0,37.0,xcomp,mettre,VERB,VB,{'VerbForm': 'Inf'},,
133,4,10,la,11.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
134,4,11,pression,9.0,29.0,obj,pression,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
135,4,12,",",19.0,33.0,punct,",",PUNCT,",",,,
136,4,13,mais,19.0,8.0,cc,mais,CCONJ,CC,,,
137,4,14,l',15.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,{'SpaceAfter': 'No'}
138,4,15,avenir,19.0,27.0,nsubj,avenir,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
139,4,16,de,18.0,7.0,case,de,ADP,IN,,,
140,4,17,la,18.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
141,4,18,république,15.0,26.0,nmod,république,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
142,4,19,repose,6.0,12.0,conj,reposer,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
143,4,20,sur,22.0,7.0,case,sur,ADP,IN,,,
144,4,21,vos,22.0,16.0,det,son,DET,DTP$,"{'Gender': 'Fem', 'Number': 'Plur', 'Number[psor]': 'Plur', 'Person': '2', 'Person[psor]': '2', 'Poss': 'Yes', 'PronType': 'Prs'}",,
145,4,22,épaules,19.0,30.0,obl,épaule,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
146,4,23,",",19.0,33.0,punct,",",PUNCT,",",,,
147,4,24,»,6.0,33.0,punct,»,PUNCT,'',,,
148,4,25,dit,0.0,35.0,root,dire,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,{'SpaceAfter': 'No'}
149,4,26,-il,25.0,27.0,nsubj,il,PRON,PRP,"{'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
150,4,27,à,29.0,7.0,case,à,ADP,IN,,,
151,4,28,la,29.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
152,4,29,foule,25.0,30.0,obl,foule,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
153,4,30,rassemblée,29.0,1.0,acl,rassembler,VERB,VBN,"{'Gender': 'Fem', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part'}",,
154,4,31,sur,33.0,7.0,case,sur,ADP,IN,,,
155,4,32,un,33.0,16.0,det,un,DET,DT,"{'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
156,4,33,terrain,30.0,30.0,obl,terrain,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
157,4,34,de,35.0,7.0,case,de,ADP,IN,,,
158,4,35,sport,33.0,26.0,nmod,sport,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
159,4,36,de,38.0,7.0,case,de,ADP,IN,,,
160,4,37,l',38.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,{'SpaceAfter': 'No'}
161,4,38,Université,33.0,26.0,nmod,université,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,"{'Proper': 'True', 'wordform': 'université'}"
162,4,39,de,41.0,7.0,case,de,ADP,IN,,,{'Proper': 'True'}
163,4,40,la,41.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,
164,4,41,Caroline,38.0,26.0,nmod,Caroline,PROPN,NNP,"{'Gender': 'Fem', 'Number': 'Sing'}",,
166,4,42,de,44.0,7.0,case,de,ADP,INDT,,,
167,4,43,le,44.0,16.0,det,le,DET,,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
168,4,44,Nord,41.0,26.0,nmod,nord,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,"{'Proper': 'True', 'SpaceAfter': 'No', 'wordform': 'nord'}"
169,4,45,.,25.0,33.0,punct,.,PUNCT,.,,,
170,5,1,Les,3.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Art'}",,{'wordform': 'les'}
171,5,2,nouvelles,3.0,4.0,amod,nouveau,ADJ,JJ,"{'Gender': 'Fem', 'Number': 'Plur'}",,
172,5,3,dépenses,5.0,27.0,nsubj:pass,dépense,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Plur'}",,
173,5,4,sont,5.0,6.0,aux:pass,être,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
174,5,5,alimentées,0.0,35.0,root,alimenter,VERB,VBN,"{'Gender': 'Fem', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Part'}",,
175,5,6,par,8.0,7.0,case,par,ADP,IN,,,
176,5,7,le,8.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
177,5,8,compte,5.0,30.0,obl,compte,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
178,5,9,en,10.0,7.0,case,en,ADP,IN,,,
179,5,10,banque,8.0,26.0,nmod,banque,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
180,5,11,imposant,8.0,4.0,amod,imposant,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,
181,5,12,de,13.0,7.0,case,de,ADP,IN,,,
182,5,13,Clinton,8.0,26.0,nmod,Clinton,PROPN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
183,5,14,.,5.0,33.0,punct,.,PUNCT,.,,,
184,6,1,Ce,15.0,27.0,nsubj,ce,PRON,PDEM,{'PronType': 'Dem'},,{'wordform': 'ce'}
185,6,2,qu',4.0,29.0,obj,que,PRON,WP,{'PronType': 'Rel'},,{'SpaceAfter': 'No'}
186,6,3,elle,4.0,27.0,nsubj,il,PRON,PRP,"{'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
187,6,4,dit,1.0,1.0,acl:relcl,dire,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
188,6,5,et,6.0,8.0,cc,et,CCONJ,CC,,,
189,6,6,ce,1.0,12.0,conj,ce,PRON,PDEM,{'PronType': 'Dem'},,
190,6,7,qu',9.0,29.0,obj,que,PRON,WP,{'PronType': 'Rel'},,{'SpaceAfter': 'No'}
191,6,8,elle,9.0,27.0,nsubj,il,PRON,PRP,"{'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
192,6,9,fait,6.0,1.0,acl:relcl,faire,VERB,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,{'SpaceAfter': 'No'}
193,6,10,",",11.0,33.0,punct,",",PUNCT,",",,,
194,6,11,réellement,15.0,3.0,advmod,réellement,ADV,RB,,,{'SpaceAfter': 'No'}
195,6,12,",",11.0,33.0,punct,",",PUNCT,",",,,
196,6,13,c',15.0,19.0,expl:subj,ce,PRON,PDEM,{'PronType': 'Dem'},,{'SpaceAfter': 'No'}
197,6,14,est,15.0,13.0,cop,être,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",,
198,6,15,incroyable,0.0,35.0,root,incroyable,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
199,6,16,.,15.0,33.0,punct,.,PUNCT,.,,,
200,7,1,5000,2.0,28.0,nummod,5000,NUM,CD,,,
201,7,2,dollars,0.0,35.0,root,dollar,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
202,7,3,par,4.0,7.0,case,par,ADP,IN,,,
203,7,4,personne,2.0,26.0,nmod,personne,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
204,7,5,",",7.0,33.0,punct,",",PUNCT,",",,,
205,7,6,le,7.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
206,7,7,maximum,2.0,5.0,appos,maximum,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
207,7,8,autorisé,7.0,1.0,acl,autoriser,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part'}",,{'SpaceAfter': 'No'}
208,7,9,.,2.0,33.0,punct,.,PUNCT,.,,,
209,8,1,Début,9.0,30.0,obl:mod,début,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'wordform': 'début'}
210,8,2,octobre,1.0,30.0,obl:mod,octobre,NOUN,NNP,"{'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
211,8,3,",",1.0,33.0,punct,",",PUNCT,",",,,
212,8,4,l',5.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}",,{'SpaceAfter': 'No'}
213,8,5,équipe,9.0,27.0,nsubj,équipe,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
214,8,6,de,7.0,7.0,case,de,ADP,IN,,,
215,8,7,transition,5.0,26.0,nmod,transition,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
216,8,8,avait,9.0,6.0,aux:tense,avoir,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin'}",,
217,8,9,utilisé,0.0,35.0,root,utiliser,VERB,VBN,"{'Gender': 'Masc', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part'}",,
218,8,10,le,12.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
219,8,11,même,12.0,4.0,amod,même,ADJ,JJ,"{'Gender': 'Masc', 'Number': 'Sing'}",,
220,8,12,endroit,9.0,29.0,obj,endroit,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
221,8,13,pour,15.0,7.0,case,pour,ADP,IN,,,
222,8,14,sa,15.0,16.0,det,son,DET,DTP$,"{'Gender': 'Fem', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person': '3', 'Person[psor]': '3', 'Poss': 'Yes', 'PronType': 'Prs'}",,
223,8,15,réunion,9.0,30.0,obl,réunion,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Sing'}",,
224,8,16,avec,18.0,7.0,case,avec,ADP,IN,,,
225,8,17,les,18.0,16.0,det,le,DET,DT,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}",,
226,8,18,lobbyistes,15.0,26.0,nmod,lobbyiste,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
228,8,19,de,21.0,7.0,case,de,ADP,INDT,,,
229,8,20,le,21.0,16.0,det,le,DET,,"{'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}",,
230,8,21,secteur,18.0,26.0,nmod,secteur,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Sing'}",,
232,8,22,de,24.0,7.0,case,de,ADP,INDT,,,
233,8,23,les,24.0,16.0,det,le,DET,,"{'Definite': 'Def', 'Gender': 'Fem', 'Number': 'Plur', 'PronType': 'Art'}",,
234,8,24,technologies,21.0,26.0,nmod,technologie,NOUN,NN,"{'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
235,8,25,",",26.0,33.0,punct,",",PUNCT,",",,,
236,8,26,invitant,9.0,2.0,advcl,inviter,VERB,VBG,"{'Tense': 'Pres', 'VerbForm': 'Part'}",,
237,8,27,des,28.0,16.0,det,un,DET,DT,"{'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Plur', 'PronType': 'Art'}",,
238,8,28,représentants,26.0,29.0,obj,représentant,NOUN,NN,"{'Gender': 'Masc', 'Number': 'Plur'}",,
