,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
35,1,35,blog,34.0,26.0,nmod,blog,NOUN,,{'Number': 'Sing'},,
36,1,36,pada,37.0,7.0,case,pada,ADP,,,,
37,1,37,hari,25.0,30.0,obl:tmod,hari,NOUN,,{'Number': 'Sing'},,
38,1,38,Senin,37.0,26.0,nmod:tmod,Senin,PROPN,,,,{'SpaceAfter': 'No'}
39,1,39,.,22.0,33.0,punct,.,PUNCT,,,,
40,2,1,Bagi,2.0,7.0,case,bagi,ADP,,,,
41,2,2,mereka,15.0,30.0,obl,mereka,PRON,,"{'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}",,
42,2,3,yang,4.0,27.0,nsubj,yang,PRON,,{'PronType': 'Rel'},,
43,2,4,mengikuti,2.0,1.0,acl:relcl,ikut,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
44,2,5,transisi,4.0,29.0,obj,transisi,NOUN,,{'Number': 'Sing'},,
45,2,6,media,5.0,26.0,nmod,media,NOUN,,{'Number': 'Sing'},,
46,2,7,sosial,6.0,4.0,amod,sosial,ADJ,,,,
47,2,8,di,9.0,7.0,case,di,ADP,,,,
48,2,9,Capitol,5.0,26.0,nmod,Capitol,PROPN,,,,
49,2,10,Hill,9.0,21.0,flat:name,Hill,PROPN,,,,{'SpaceAfter': 'No'}
50,2,11,",",15.0,33.0,punct,",",PUNCT,,,,
51,2,12,ini,15.0,27.0,nsubj,ini,PRON,,{'PronType': 'Dem'},,
52,2,13,akan,15.0,6.0,aux,akan,AUX,,,,
53,2,14,sedikit,15.0,3.0,advmod,sedikit,ADJ,,,,
54,2,15,berbeda,0.0,35.0,root,beda,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
55,2,16,.,15.0,33.0,punct,.,PUNCT,,,,
56,3,1,Namun,4.0,3.0,advmod,namun,ADV,,,,
57,3,2,tidak,4.0,3.0,advmod,tidak,PART,,{'Polarity': 'Neg'},,
58,3,3,seperti,4.0,7.0,case,seperti,ADP,,,,
60,3,4,retorika,14.0,30.0,obl,retorika,NOUN,,{'Number': 'Sing'},,
61,3,5,nya,4.0,26.0,nmod:poss,nya,PRON,,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
62,3,6,sebelumnya,4.0,4.0,amod,belum,ADJ,,,,
63,3,7,tentang,8.0,7.0,case,tentang,ADP,,,,
64,3,8,pembatasan,4.0,26.0,nmod,batas,NOUN,,{'Number': 'Sing'},,
65,3,9,imigrasi,8.0,26.0,nmod,imigrasi,NOUN,,{'Number': 'Sing'},,{'SpaceAfter': 'No'}
66,3,10,",",14.0,33.0,punct,",",PUNCT,,,,
67,3,11,kandidat,14.0,27.0,nsubj,kandidat,NOUN,,{'Number': 'Sing'},,
68,3,12,GOP,11.0,26.0,nmod,GOP,PROPN,,{'Abbr': 'Yes'},,
69,3,13,ini,11.0,16.0,det,ini,DET,,{'PronType': 'Dem'},,
70,3,14,menyerukan,0.0,35.0,root,seru,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
71,3,15,bahwa,20.0,25.0,mark,bahwa,SCONJ,,,,
72,3,16,sebagai,17.0,7.0,case,bagai,ADP,,,,
73,3,17,presiden,20.0,30.0,obl,presiden,NOUN,,{'Number': 'Sing'},,
74,3,18,ia,20.0,27.0,nsubj,ia,PRON,,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
75,3,19,akan,20.0,6.0,aux,akan,AUX,,,,
76,3,20,mengizinkan,14.0,9.0,ccomp,izin,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
77,3,21,imigran,20.0,29.0,obj,imigran,NOUN,,{'Number': 'Sing'},,
78,3,22,legal,21.0,4.0,amod,legal,ADJ,,,,
79,3,23,“,25.0,33.0,punct,“,PUNCT,,,,{'SpaceAfter': 'No'}
80,3,24,dalam,25.0,7.0,case,dalam,ADP,,,,
81,3,25,jumlah,21.0,26.0,nmod,jumlah,NOUN,,{'Number': 'Sing'},,
82,3,26,yang,28.0,27.0,nsubj,yang,PRON,,{'PronType': 'Rel'},,
83,3,27,sangat,28.0,3.0,advmod,sangat,ADV,,,,
84,3,28,besar,25.0,1.0,acl:relcl,besar,ADJ,,,,{'SpaceAfter': 'No'}
85,3,29,”,25.0,33.0,punct,”,PUNCT,,,,
86,3,30,berdasarkan,20.0,2.0,advcl,dasar,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
87,3,31,“,32.0,33.0,punct,“,PUNCT,,,,{'SpaceAfter': 'No'}
88,3,32,sistem,30.0,30.0,obl,sistem,NOUN,,{'Number': 'Sing'},,
89,3,33,merit,32.0,26.0,nmod,merit,NOUN,,{'Number': 'Sing'},,{'SpaceAfter': 'No'}
90,3,34,.,32.0,33.0,punct,.,PUNCT,,,,{'SpaceAfter': 'No'}
91,3,35,”,32.0,33.0,punct,”,PUNCT,,,,
92,4,1,“,6.0,33.0,punct,“,PUNCT,,,,{'SpaceAfter': 'No'}
93,4,2,Jadi,6.0,3.0,advmod,jadi,ADV,,,,{'SpaceAfter': 'No'}
94,4,3,",",2.0,33.0,punct,",",PUNCT,,,,
95,4,4,saya,6.0,27.0,nsubj,saya,PRON,,"{'Number': 'Sing', 'Person': '1', 'Polite': 'Form', 'PronType': 'Prs'}",,
96,4,5,tidak,6.0,3.0,advmod,tidak,PART,,{'Polarity': 'Neg'},,
97,4,6,suka,0.0,35.0,root,suka,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
98,4,7,menaruh,6.0,37.0,xcomp,taruh,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
99,4,8,sedikit,9.0,4.0,amod,sedikit,ADJ,,,,
100,4,9,beban,7.0,29.0,obj,beban,NOUN,,{'Number': 'Sing'},,
101,4,10,pun,9.0,3.0,advmod:emph,pun,PART,,,,
102,4,11,pada,12.0,7.0,case,pada,ADP,,,,
103,4,12,Anda,7.0,30.0,obl,anda,PRON,,"{'Number': 'Sing', 'Person': '2', 'Polite': 'Form', 'PronType': 'Prs'}",,{'SpaceAfter': 'No'}
104,4,13,",",18.0,33.0,punct,",",PUNCT,,,,
105,4,14,tapi,18.0,8.0,cc,tetapi,CCONJ,,,,
106,4,15,nasib,18.0,27.0,nsubj,nasib,NOUN,,{'Number': 'Sing'},,
107,4,16,republik,15.0,26.0,nmod,republik,NOUN,,{'Number': 'Sing'},,
108,4,17,ini,16.0,16.0,det,ini,DET,,{'PronType': 'Dem'},,
109,4,18,ada,6.0,12.0,conj,ada,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
110,4,19,di,20.0,7.0,case,di,ADP,,,,
111,4,20,pundak,18.0,30.0,obl,pundak,NOUN,,{'Number': 'Sing'},,
112,4,21,Anda,20.0,26.0,nmod:poss,anda,PRON,,"{'Number': 'Sing', 'Person': '2', 'Polite': 'Form', 'PronType': 'Prs'}",,{'SpaceAfter': 'No'}
113,4,22,",",6.0,33.0,punct,",",PUNCT,,,,{'SpaceAfter': 'No'}
114,4,23,”,6.0,33.0,punct,”,PUNCT,,,,
116,4,24,ucap,6.0,32.0,parataxis,ucap,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
117,4,25,nya,24.0,27.0,nsubj,nya,PRON,,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
118,4,26,pada,27.0,7.0,case,pada,ADP,,,,
119,4,27,massa,24.0,30.0,obl,massa,NOUN,,{'Number': 'Sing'},,
120,4,28,yang,29.0,27.0,nsubj,yang,PRON,,{'PronType': 'Rel'},,
121,4,29,berkumpul,27.0,1.0,acl:relcl,kumpul,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
122,4,30,di,32.0,7.0,case,di,ADP,,,,
123,4,31,sebuah,32.0,16.0,det,buah,DET,,"{'Definite': 'Ind', 'PronType': 'Art'}",,
124,4,32,lapangan,29.0,30.0,obl,lapang,NOUN,,{'Number': 'Sing'},,
125,4,33,olahraga,32.0,26.0,nmod,olahraga,NOUN,,{'Number': 'Sing'},,
126,4,34,di,35.0,7.0,case,di,ADP,,,,
127,4,35,University,32.0,26.0,nmod,University,PROPN,,,,
128,4,36,of,35.0,21.0,flat:name,of,PROPN,,,,
129,4,37,North,35.0,21.0,flat:name,North,PROPN,,,,
130,4,38,Carolina,35.0,21.0,flat:name,Carolina,PROPN,,,,{'SpaceAfter': 'No'}
131,4,39,.,6.0,33.0,punct,.,PUNCT,,,,
132,5,1,Pengeluaran,4.0,27.0,nsubj:pass,keluar,NOUN,,{'Number': 'Sing'},,
133,5,2,baru,1.0,4.0,amod,baru,ADJ,,,,
134,5,3,ini,1.0,16.0,det,ini,DET,,{'PronType': 'Dem'},,
135,5,4,dipasok,0.0,35.0,root,pasok,VERB,,"{'Mood': 'Ind', 'Voice': 'Pass'}",,
136,5,5,oleh,6.0,7.0,case,oleh,ADP,,,,
137,5,6,rekening,4.0,30.0,obl:agent,rekening,NOUN,,{'Number': 'Sing'},,
138,5,7,bank,6.0,26.0,nmod,bank,NOUN,,{'Number': 'Sing'},,
139,5,8,gemuk,6.0,4.0,amod,gemuk,ADJ,,,,
140,5,9,Clinton,6.0,26.0,nmod:poss,Clinton,PROPN,,,,{'SpaceAfter': 'No'}
141,5,10,.,4.0,33.0,punct,.,PUNCT,,,,
142,6,1,Apa,14.0,27.0,nsubj,apa,PRON,,{'PronType': 'Rel'},,
143,6,2,yang,4.0,29.0,obj,yang,PRON,,{'PronType': 'Rel'},,
144,6,3,ia,4.0,27.0,nsubj,ia,PRON,,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
145,6,4,katakan,1.0,1.0,acl:relcl,kata,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
146,6,5,dan,6.0,8.0,cc,dan,CCONJ,,,,
147,6,6,apa,1.0,12.0,conj,apa,PRON,,{'PronType': 'Rel'},,
148,6,7,yang,9.0,29.0,obj,yang,PRON,,{'PronType': 'Rel'},,
149,6,8,ia,9.0,27.0,nsubj,ia,PRON,,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
150,6,9,lakukan,6.0,1.0,acl:relcl,laku,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
151,6,10,—,1.0,33.0,punct,—,PUNCT,,,,
152,6,11,sesungguhnya,14.0,3.0,advmod,sungguh,ADV,,,,{'SpaceAfter': 'No'}
153,6,12,",",13.0,33.0,punct,",",PUNCT,,,,
154,6,13,luar,14.0,11.0,compound:a,luar,NOUN,,{'Number': 'Sing'},,
155,6,14,biasa,0.0,35.0,root,biasa,ADJ,,,,{'SpaceAfter': 'No'}
156,6,15,.,14.0,33.0,punct,.,PUNCT,,,,
157,7,1,Maksimal,2.0,3.0,advmod,maksimal,ADJ,,,,
158,7,2,diberikan,0.0,35.0,root,beri,VERB,,"{'Mood': 'Ind', 'Voice': 'Pass'}",,
159,7,3,$,2.0,27.0,nsubj:pass,$,SYM,,,,{'SpaceAfter': 'No'}
160,7,4,5.000,3.0,28.0,nummod,5.000,NUM,,{'NumType': 'Card'},,
161,7,5,per,6.0,7.0,case,per,ADP,,,,
162,7,6,orang,3.0,26.0,nmod,orang,NOUN,,{'Number': 'Sing'},,{'SpaceAfter': 'No'}
163,7,7,.,2.0,33.0,punct,.,PUNCT,,,,
164,8,1,Di,3.0,7.0,case,di,ADP,,,,
165,8,2,awal,3.0,26.0,nmod:lmod,awal,NOUN,,{'Number': 'Sing'},,
166,8,3,Oktober,7.0,30.0,obl:tmod,Oktober,PROPN,,,,{'SpaceAfter': 'No'}
167,8,4,",",3.0,33.0,punct,",",PUNCT,,,,
168,8,5,tim,7.0,27.0,nsubj,tim,NOUN,,{'Number': 'Sing'},,
169,8,6,transisi,5.0,26.0,nmod,transisi,NOUN,,{'Number': 'Sing'},,
170,8,7,menggunakan,0.0,35.0,root,guna,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
171,8,8,tempat,7.0,29.0,obj,tempat,NOUN,,{'Number': 'Sing'},,
172,8,9,yang,10.0,27.0,nsubj,yang,PRON,,{'PronType': 'Rel'},,
173,8,10,sama,8.0,1.0,acl:relcl,sama,ADJ,,,,
174,8,11,untuk,12.0,25.0,mark,untuk,SCONJ,,,,
175,8,12,bertemu,7.0,2.0,advcl,temu,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
176,8,13,dengan,15.0,7.0,case,dengan,ADP,,,,
177,8,14,para,15.0,16.0,det,para,DET,,"{'Number': 'Plur', 'PronType': 'Ind'}",,
178,8,15,pelobi,12.0,30.0,obl,lobi,NOUN,,{'Number': 'Sing'},,
179,8,16,teknologi,15.0,26.0,nmod,teknologi,NOUN,,{'Number': 'Sing'},,{'SpaceAfter': 'No'}
180,8,17,",",19.0,33.0,punct,",",PUNCT,,,,
181,8,18,dengan,19.0,25.0,mark,dengan,SCONJ,,,,
182,8,19,mengundang,12.0,2.0,advcl,undang,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
183,8,20,perwakilan,19.0,29.0,obj,wakil,NOUN,,{'Number': 'Sing'},,
184,8,21,dari,22.0,7.0,case,dari,ADP,,,,
185,8,22,Uber,20.0,26.0,nmod,Uber,PROPN,,,,{'SpaceAfter': 'No'}
186,8,23,",",24.0,33.0,punct,",",PUNCT,,,,
187,8,24,Motion,22.0,12.0,conj,Motion,PROPN,,,,
188,8,25,Picture,24.0,21.0,flat:name,Picture,PROPN,,,,
189,8,26,Association,24.0,21.0,flat:name,Association,PROPN,,,,
190,8,27,of,24.0,21.0,flat:name,of,PROPN,,,,
191,8,28,America,24.0,21.0,flat:name,America,PROPN,,,,{'SpaceAfter': 'No'}
192,8,29,",",30.0,33.0,punct,",",PUNCT,,,,
193,8,30,Consumer,22.0,12.0,conj,Consumer,PROPN,,,,
194,8,31,Technology,30.0,21.0,flat:name,Technology,PROPN,,,,
195,8,32,Association,30.0,21.0,flat:name,Association,PROPN,,,,{'SpaceAfter': 'No'}
196,8,33,",",35.0,33.0,punct,",",PUNCT,,,,
197,8,34,dan,35.0,8.0,cc,dan,CCONJ,,,,
198,8,35,grup,22.0,12.0,conj,grup,NOUN,,{'Number': 'Sing'},,
200,8,36,lain,35.0,4.0,amod,lain,ADJ,,,,
201,8,37,nya,35.0,16.0,det,nya,DET,,"{'Definite': 'Def', 'PronType': 'Art'}",,
202,8,38,.,7.0,33.0,punct,.,PUNCT,,,,
203,9,1,Pertemuan,4.0,27.0,nsubj:pass,temu,NOUN,,{'Number': 'Sing'},,
204,9,2,ini,1.0,16.0,det,ini,DET,,{'PronType': 'Dem'},,
205,9,3,awalnya,4.0,3.0,advmod,awal,ADV,,,,
206,9,4,dijadwalkan,0.0,35.0,root,jadwal,VERB,,"{'Mood': 'Ind', 'Voice': 'Pass'}",,
207,9,5,untuk,6.0,7.0,case,untuk,ADP,,,,
208,9,6,klub,4.0,30.0,obl,klub,NOUN,,{'Number': 'Sing'},,
209,9,7,swasta,6.0,4.0,amod,swasta,ADJ,,,,
210,9,8,Metropolitan,6.0,26.0,nmod,Metropolitan,PROPN,,,,
211,9,9,Club,8.0,21.0,flat:name,Club,PROPN,,,,
212,9,10,di,11.0,7.0,case,di,ADP,,,,
213,9,11,Washington,6.0,26.0,nmod,Washington,PROPN,,,,
214,9,12,yang,13.0,27.0,nsubj:pass,yang,PRON,,{'PronType': 'Rel'},,
215,9,13,terletak,6.0,1.0,acl:relcl,letak,VERB,,"{'Mood': 'Ind', 'Voice': 'Pass'}",,
216,9,14,di,15.0,7.0,case,di,ADP,,,,
217,9,15,H,13.0,30.0,obl,H,PROPN,,,,
218,9,16,Street,15.0,21.0,flat:name,Street,PROPN,,,,
219,9,17,beberapa,18.0,16.0,det,berapa,DET,,"{'Number': 'Plur', 'PronType': 'Ind'}",,
220,9,18,blok,6.0,1.0,acl:relcl,blok,NOUN,,{'Number': 'Sing'},,
222,9,19,jauh,18.0,4.0,amod,jauh,ADJ,,,,
223,9,20,nya,19.0,16.0,det,nya,DET,,"{'Definite': 'Def', 'PronType': 'Art'}",,
224,9,21,.,4.0,33.0,punct,.,PUNCT,,,,
225,10,1,Mungkin,6.0,3.0,advmod,mungkin,ADV,,,,
226,10,2,kode,6.0,27.0,nsubj,kode,NOUN,,{'Number': 'Sing'},,
228,10,3,berpakaian,2.0,1.0,acl,pakai,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
229,10,4,nya,2.0,16.0,det,nya,DET,,"{'Definite': 'Def', 'PronType': 'Art'}",,
230,10,5,terlalu,6.0,3.0,advmod,lalu,ADV,,,,
231,10,6,sesak,0.0,35.0,root,sesak,ADJ,,,,{'SpaceAfter': 'No'}
232,10,7,.,6.0,33.0,punct,.,PUNCT,,,,
233,11,1,Daripada,2.0,25.0,mark,daripada,SCONJ,,,,
234,11,2,mengajarkan,14.0,2.0,advcl,ajar,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
235,11,3,metode,2.0,29.0,obj,metode,NOUN,,{'Number': 'Sing'},,
236,11,4,ilmiah,3.0,4.0,amod,ilmiah,ADJ,,,,
237,11,5,sebagai,6.0,7.0,case,bagai,ADP,,,,
238,11,6,unit,2.0,30.0,obl,unit,NOUN,,{'Number': 'Sing'},,
239,11,7,terpisah,6.0,4.0,amod,pisah,ADJ,,,,{'SpaceAfter': 'No'}
240,11,8,",",9.0,33.0,punct,",",PUNCT,,,,
242,11,9,misal,7.0,30.0,obl,misal,NOUN,,{'Number': 'Sing'},,
243,11,10,nya,9.0,16.0,det,nya,DET,,"{'Definite': 'Def', 'PronType': 'Art'}",,
244,11,11,saja,9.0,3.0,advmod,saja,ADV,,,,{'SpaceAfter': 'No'}
245,11,12,",",9.0,33.0,punct,",",PUNCT,,,,
246,11,13,para,14.0,16.0,det,para,DET,,"{'Number': 'Plur', 'PronType': 'Ind'}",,
247,11,14,pelajar,15.0,27.0,nsubj,ajar,NOUN,,{'Number': 'Sing'},,
248,11,15,belajar,0.0,35.0,root,ajar,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
249,11,16,materi,15.0,30.0,obl,materi,NOUN,,{'Number': 'Sing'},,
250,11,17,sains,16.0,26.0,nmod,sains,NOUN,,{'Number': 'Sing'},,
251,11,18,dengan,19.0,25.0,mark,dengan,SCONJ,,,,
253,11,19,menerapkan,15.0,2.0,advcl,terap,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
254,11,20,nya,19.0,29.0,obj,nya,PRON,,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",,
255,11,21,.,15.0,33.0,punct,.,PUNCT,,,,
256,12,1,Mereka,2.0,27.0,nsubj,mereka,PRON,,"{'Number': 'Plur', 'Person': '3', 'PronType': 'Prs'}",,
257,12,2,menduduki,0.0,35.0,root,duduk,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
258,12,3,rata-rata,2.0,29.0,obj,rata,NOUN,,{'Number': 'Sing'},,
259,12,4,nasional,3.0,4.0,amod,nasional,ADJ,,,,
260,12,5,di,6.0,7.0,case,di,ADP,,,,
261,12,6,kelas,3.0,26.0,nmod,kelas,NOUN,,{'Number': 'Sing'},,
262,12,7,4,6.0,28.0,nummod,4,NUM,,{'NumType': 'Card'},,
263,12,8,dan,10.0,8.0,cc,dan,CCONJ,,,,
264,12,9,lebih,10.0,3.0,advmod,lebih,ADV,,,,
265,12,10,baik,2.0,12.0,conj,baik,ADJ,,,,
266,12,11,dari,12.0,7.0,case,dari,ADP,,,,
267,12,12,rata-rata,10.0,30.0,obl,rata,NOUN,,{'Number': 'Sing'},,
268,12,13,nasional,12.0,4.0,amod,nasional,ADJ,,,,
269,12,14,di,15.0,7.0,case,di,ADP,,,,
270,12,15,kelas,12.0,26.0,nmod,kelas,NOUN,,{'Number': 'Sing'},,
271,12,16,8,15.0,28.0,nummod,8,NUM,,{'NumType': 'Card'},,{'SpaceAfter': 'No'}
272,12,17,.,2.0,33.0,punct,.,PUNCT,,,,
274,13,1,Perbandingan,4.0,30.0,obl,banding,NOUN,,{'Number': 'Sing'},,
275,13,2,nya,1.0,16.0,det,nya,DET,,"{'Definite': 'Def', 'PronType': 'Art'}",,
276,13,3,",",1.0,33.0,punct,",",PUNCT,,,,
277,13,4,diperlukan,0.0,35.0,root,perlu,VERB,,"{'Mood': 'Ind', 'Voice': 'Pass'}",,
278,13,5,$,4.0,27.0,nsubj:pass,$,SYM,,,,{'SpaceAfter': 'No'}
279,13,6,"103,7",5.0,28.0,nummod,"103,7",NUM,,{'NumType': 'Card'},,
280,13,7,juta,6.0,21.0,flat,juta,NUM,,{'NumType': 'Card'},,
281,13,8,untuk,9.0,25.0,mark,untuk,SCONJ,,,,
282,13,9,membangun,4.0,2.0,advcl,bangun,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
283,13,10,stasiun,9.0,29.0,obj,stasiun,NOUN,,{'Number': 'Sing'},,
284,13,11,Metro,10.0,26.0,nmod,Metro,PROPN,,,,
285,13,12,infill,11.0,21.0,flat:name,infill,PROPN,,,,
286,13,13,NoMa,11.0,21.0,flat:name,NoMa,PROPN,,,,{'SpaceAfter': 'No'}
287,13,14,.,4.0,33.0,punct,.,PUNCT,,,,
288,14,1,“,3.0,33.0,punct,“,PUNCT,,,,{'SpaceAfter': 'No'}
289,14,2,Kami,3.0,27.0,nsubj,kami,PRON,,"{'Clusivity': 'Ex', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs'}",,
290,14,3,menghadapi,0.0,35.0,root,hadap,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
291,14,4,banyak,5.0,16.0,det,banyak,DET,,"{'Number': 'Plur', 'PronType': 'Ind'}",,
292,14,5,persaingan,3.0,29.0,obj,saing,NOUN,,{'Number': 'Sing'},,{'SpaceAfter': 'No'}
293,14,6,",",9.0,33.0,punct,",",PUNCT,,,,
294,14,7,dan,9.0,8.0,cc,dan,CCONJ,,,,
295,14,8,kami,9.0,27.0,nsubj,kami,PRON,,"{'Clusivity': 'Ex', 'Number': 'Plur', 'Person': '1', 'PronType': 'Prs'}",,
296,14,9,rasa,3.0,12.0,conj,rasa,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
297,14,10,transit,12.0,27.0,nsubj,transit,NOUN,,{'Number': 'Sing'},,
298,14,11,bisa,12.0,6.0,aux,bisa,AUX,,,,
299,14,12,membantu,9.0,9.0,ccomp,bantu,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
300,14,13,",",3.0,33.0,punct,",",PUNCT,,,,{'SpaceAfter': 'No'}
301,14,14,”,3.0,33.0,punct,”,PUNCT,,,,
302,14,15,ujar,3.0,32.0,parataxis,ujar,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
303,14,16,Joe,15.0,27.0,nsubj,Joe,PROPN,,,,
304,14,17,Sternlieb,16.0,21.0,flat:name,Sternlieb,PROPN,,,,{'SpaceAfter': 'No'}
305,14,18,",",19.0,33.0,punct,",",PUNCT,,,,
306,14,19,presiden,16.0,5.0,appos,presiden,NOUN,,{'Number': 'Sing'},,
307,14,20,Georgetown,19.0,26.0,nmod,Georgetown,PROPN,,,,
308,14,21,BID,20.0,21.0,flat:name,BID,PROPN,,{'Abbr': 'Yes'},,{'SpaceAfter': 'No'}
309,14,22,.,15.0,33.0,punct,.,PUNCT,,,,
310,15,1,Studi,3.0,27.0,nsubj,studi,NOUN,,{'Number': 'Sing'},,
311,15,2,kelayakan,1.0,26.0,nmod,layak,NOUN,,{'Number': 'Sing'},,
312,15,3,memperkirakan,0.0,35.0,root,kira,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
313,15,4,bahwa,7.0,25.0,mark,bahwa,SCONJ,,,,
314,15,5,penumpang,7.0,27.0,nsubj,tumpang,NOUN,,{'Number': 'Sing'},,
315,15,6,akan,7.0,6.0,aux,akan,AUX,,,,
316,15,7,menghabiskan,3.0,9.0,ccomp,habis,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
317,15,8,waktu,7.0,29.0,obj,waktu,NOUN,,{'Number': 'Sing'},,
318,15,9,sekitar,11.0,3.0,advmod,kitar,ADV,,,,
319,15,10,empat,11.0,28.0,nummod,empat,NUM,,{'NumType': 'Card'},,
320,15,11,menit,8.0,26.0,nmod,menit,NOUN,,{'Number': 'Sing'},,
321,15,12,untuk,13.0,25.0,mark,untuk,SCONJ,,,,
322,15,13,menyeberangi,7.0,2.0,advcl,seberang,VERB,,"{'Mood': 'Ind', 'Voice': 'Act'}",,
323,15,14,Potomac,13.0,29.0,obj,Potomac,PROPN,,,,
324,15,15,River,14.0,21.0,flat:name,River,PROPN,,,,
