,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
53,3,4,swojej,6.0,16.0,det:poss,swój,DET,adj:sg:gen:f:pos,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing', 'Poss': 'Yes', 'PronType': 'Prs', 'Reflex': 'Yes'}","[['det:poss', 6]]",
54,3,5,dawnej,6.0,4.0,amod,dawny,ADJ,adj:sg:gen:f:pos,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}","[['amod', 6]]",
55,3,6,retoryki,2.0,30.0,obl:arg,retoryka,NOUN,subst:sg:gen:f,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}","[['obl:arg', 2]]",
56,3,7,o,8.0,7.0,case,o,ADP,prep:loc,{'AdpType': 'Prep'},"[['case', 8]]",{'Case': 'Loc'}
57,3,8,ograniczaniu,6.0,26.0,nmod,ograniczać,NOUN,ger:sg:loc:n:imperf:aff,"{'Aspect': 'Imp', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['nmod', 6]]",
58,3,9,imigracji,8.0,29.0,obj,imigracja,NOUN,subst:sg:gen:f,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}","[['obj', 8]]",{'SpaceAfter': 'No'}
59,3,10,",",2.0,33.0,punct,",",PUNCT,interp,{'PunctType': 'Comm'},"[['punct', 2]]",
60,3,11,kandydat,13.0,27.0,nsubj,kandydat,NOUN,subst:sg:nom:m1,"{'Animacy': 'Hum', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}","[['nsubj', 13]]",
61,3,12,Republikanów,11.0,26.0,nmod,republikanin,NOUN,subst:pl:gen:m1,"{'Animacy': 'Hum', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}","[['nmod', 11]]",
62,3,13,ogłosił,0.0,35.0,root,ogłosić,VERB,praet:sg:m1:perf,"{'Animacy': 'Hum', 'Aspect': 'Perf', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",{'SpaceAfter': 'No'}
63,3,14,",",18.0,33.0,punct,",",PUNCT,interp,{'PunctType': 'Comm'},"[['punct', 18]]",
64,3,15,że,18.0,25.0,mark,że,SCONJ,comp,,"[['mark', 18]]",
65,3,16,jako,17.0,25.0,mark,jako,SCONJ,comp,{'ConjType': 'Pred'},"[['mark', 17]]",
66,3,17,prezydent,18.0,30.0,obl,prezydent,NOUN,subst:sg:nom:m1,"{'Animacy': 'Hum', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}","[['obl', 18]]",
67,3,18,dopuści,13.0,9.0,ccomp:obj,dopuścić,VERB,fin:sg:ter:perf,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['ccomp:obj', 13]]",
68,3,19,„,21.0,33.0,punct,„,PUNCT,interp,"{'PunctSide': 'Ini', 'PunctType': 'Quot'}","[['punct', 21]]",{'SpaceAfter': 'No'}
69,3,20,ogromną,21.0,4.0,amod,ogromny,ADJ,adj:sg:acc:f:pos,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}","[['amod', 21]]",
70,3,21,liczbę,18.0,29.0,obj,liczba,NOUN,subst:sg:acc:f,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing'}","[['obj', 18]]",{'SpaceAfter': 'No'}
71,3,22,”,21.0,33.0,punct,”,PUNCT,interp,"{'PunctSide': 'Fin', 'PunctType': 'Quot'}","[['punct', 21]]",
72,3,23,legalnych,24.0,4.0,amod,legalny,ADJ,adj:pl:gen:m1:pos,"{'Animacy': 'Hum', 'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Plur'}","[['amod', 24]]",
73,3,24,imigrantów,21.0,26.0,nmod:arg,imigrant,NOUN,subst:pl:gen:m1,"{'Animacy': 'Hum', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}","[['nmod:arg', 21]]",
74,3,25,w,29.0,7.0,case,w,ADP,prep:loc:nwok,"{'AdpType': 'Prep', 'Variant': 'Short'}","[['case', 29]]",{'Case': 'Loc'}
75,3,26,oparciu,25.0,20.0,fixed,oparcie,NOUN,subst:sg:loc:n:ncol,"{'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}","[['fixed', 25]]",
76,3,27,o,25.0,20.0,fixed,o,ADP,prep:acc,{'AdpType': 'Prep'},"[['fixed', 25]]",{'Case': 'Acc'}
77,3,28,„,29.0,33.0,punct,„,PUNCT,interp,"{'PunctSide': 'Ini', 'PunctType': 'Quot'}","[['punct', 29]]",{'SpaceAfter': 'No'}
78,3,29,system,18.0,30.0,obl,system,NOUN,subst:sg:acc:m3,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing'}","[['obl', 18]]",
79,3,30,zasług,29.0,26.0,nmod:arg,zasługa,NOUN,subst:pl:gen:f,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur'}","[['nmod:arg', 29]]",{'SpaceAfter': 'No'}
80,3,31,”,29.0,33.0,punct,”,PUNCT,interp,"{'PunctSide': 'Fin', 'PunctType': 'Quot'}","[['punct', 29]]",{'SpaceAfter': 'No'}
81,3,32,.,13.0,33.0,punct,.,PUNCT,interp,{'PunctType': 'Peri'},"[['punct', 13]]",
82,4,1,—,19.0,33.0,punct,—,PUNCT,interp,{'PunctType': 'Dash'},"[['punct', 19]]",
83,4,2,Nie,3.0,3.0,advmod:neg,nie,PART,part,{'Polarity': 'Neg'},"[['advmod:neg', 3]]",
85,4,3,chciał,19.0,32.0,parataxis:obj,chcieć,VERB,praet:sg:m1:imperf,"{'Animacy': 'Hum', 'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['parataxis:obj', 19]]",
86,4,4,by,3.0,6.0,aux:cnd,by,AUX,part,,"[['aux:cnd', 3]]",
87,4,5,m,3.0,6.0,aux:clitic,być,AUX,aglt:sg:pri:imperf:nwok,"{'Aspect': 'Imp', 'Clitic': 'Yes', 'Number': 'Sing', 'Person': '1', 'Variant': 'Short'}","[['aux:clitic', 3]]",
88,4,6,wywierać,3.0,37.0,xcomp,wywierać,VERB,inf:imperf,"{'Aspect': 'Imp', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['xcomp', 3]]",
89,4,7,na,8.0,7.0,case,na,ADP,prep:acc,{'AdpType': 'Prep'},"[['case', 8]]",{'Case': 'Acc'}
90,4,8,was,6.0,30.0,obl:arg,wy,PRON,ppron12:pl:loc:m1:sec,"{'Animacy': 'Hum', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}","[['obl:arg', 6]]",
91,4,9,presji,6.0,29.0,obj,presja,NOUN,subst:sg:gen:f,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}","[['obj', 6]]",{'SpaceAfter': 'No'}
92,4,10,",",14.0,33.0,punct,",",PUNCT,interp,{'PunctType': 'Comm'},"[['punct', 14]]",
93,4,11,ale,14.0,8.0,cc,ale,CCONJ,conj,,"[['cc', 14]]",
94,4,12,los,14.0,27.0,nsubj,los,NOUN,subst:sg:nom:m3,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}","[['nsubj', 14]]",
95,4,13,republiki,12.0,26.0,nmod,republika,NOUN,subst:sg:gen:f,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}","[['nmod', 12]]",
96,4,14,spoczywa,3.0,12.0,conj,spoczywać,VERB,fin:sg:ter:imperf,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['conj', 3], ['parataxis:obj', 19]]",
97,4,15,na,17.0,7.0,case,na,ADP,prep:loc,{'AdpType': 'Prep'},"[['case', 17]]",{'Case': 'Loc'}
98,4,16,waszych,17.0,16.0,det:poss,wasz,DET,adj:pl:loc:m3:pos,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Plur', 'Number[psor]': 'Plur', 'Person': '2', 'Poss': 'Yes', 'PronType': 'Prs'}","[['det:poss', 17]]",
99,4,17,barkach,14.0,30.0,obl:arg,bark,NOUN,subst:pl:loc:m3,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Plur'}","[['obl:arg', 14]]",
100,4,18,—,19.0,33.0,punct,—,PUNCT,interp,{'PunctType': 'Dash'},"[['punct', 19]]",
101,4,19,powiedział,0.0,35.0,root,powiedzieć,VERB,praet:sg:m1:perf,"{'Animacy': 'Hum', 'Aspect': 'Perf', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",
102,4,20,tłumom,19.0,23.0,iobj,tłum,NOUN,subst:pl:dat:m3,"{'Animacy': 'Inan', 'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Plur'}","[['iobj', 19]]",
103,4,21,zgromadzonym,20.0,1.0,acl,zgromadzić,ADJ,ppas:pl:dat:m3:perf:aff,"{'Animacy': 'Inan', 'Aspect': 'Perf', 'Case': 'Dat', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['acl', 20]]",
104,4,22,na,23.0,7.0,case,na,ADP,prep:loc,{'AdpType': 'Prep'},"[['case', 23]]",{'Case': 'Loc'}
105,4,23,boisku,21.0,30.0,obl,boisko,NOUN,subst:sg:loc:n:ncol,"{'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}","[['obl', 21]]",
106,4,24,Uniwersytetu,23.0,26.0,nmod,uniwersytet,NOUN,subst:sg:gen:m3,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}","[['nmod', 23]]",
107,4,25,Północnej,26.0,4.0,amod:flat,północny,ADJ,adj:sg:gen:f:pos,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}","[['amod:flat', 26]]",
108,4,26,Karoliny,24.0,21.0,flat,Karolina,PROPN,subst:sg:gen:f,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}","[['flat', 24]]",{'SpaceAfter': 'No'}
109,4,27,.,19.0,33.0,punct,.,PUNCT,interp,{'PunctType': 'Peri'},"[['punct', 19]]",
110,5,1,Nowe,2.0,4.0,amod,nowy,ADJ,adj:pl:nom:m3:pos,"{'Animacy': 'Inan', 'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Plur'}","[['amod', 2]]",
111,5,2,wydatki,3.0,27.0,nsubj:pass,wydatek,NOUN,subst:pl:nom:m3,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur'}","[['nsubj:pass', 3]]",
112,5,3,finansowane,0.0,35.0,root,finansować,ADJ,ppas:pl:nom:m3:imperf:aff,"{'Animacy': 'Inan', 'Aspect': 'Imp', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'Polarity': 'Pos', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['root', 0]]",
113,5,4,są,3.0,6.0,aux:pass,być,AUX,fin:pl:ter:imperf,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['aux:pass', 3]]",
114,5,5,z,7.0,7.0,case,z,ADP,prep:gen:nwok,"{'AdpType': 'Prep', 'Variant': 'Short'}","[['case', 7]]",{'Case': 'Gen'}
115,5,6,zasobnego,7.0,4.0,amod,zasobny,ADJ,adj:sg:gen:n:pos,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}","[['amod', 7]]",
116,5,7,konta,3.0,30.0,obl:arg,konto,NOUN,subst:sg:gen:n:ncol,"{'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Sing'}","[['obl:arg', 3]]",
117,5,8,Clinton,7.0,26.0,nmod,Clinton,PROPN,subst:sg:gen:f,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}","[['nmod', 7]]",{'SpaceAfter': 'No'}
118,5,9,.,3.0,33.0,punct,.,PUNCT,interp,{'PunctType': 'Peri'},"[['punct', 3]]",
119,6,1,To,12.0,27.0,nsubj,to,PRON,subst:sg:nom:n:ncol,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Dem'}","[['nsubj', 12]]",{'SpaceAfter': 'No'}
120,6,2,",",5.0,33.0,punct,",",PUNCT,interp,{'PunctType': 'Comm'},"[['punct', 5]]",
121,6,3,co,5.0,29.0,obj,co,PRON,subst:sg:acc:n:ncol,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Rel'}","[['obj', 5], ['obj', 7]]",
122,6,4,ona,5.0,27.0,nsubj,on,PRON,ppron3:sg:nom:f:ter:akc:npraep,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PrepCase': 'Npr', 'PronType': 'Prs', 'Variant': 'Long'}","[['nsubj', 5], ['nsubj', 7]]",
123,6,5,mówi,1.0,1.0,acl:relcl,mówić,VERB,fin:sg:ter:imperf,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['acl:relcl', 1]]",
124,6,6,i,7.0,8.0,cc,i,CCONJ,conj,,"[['cc', 7]]",
125,6,7,robi,5.0,12.0,conj,robić,VERB,fin:sg:ter:imperf,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['acl:relcl', 1], ['conj', 5]]",
126,6,8,–,12.0,33.0,punct,–,PUNCT,interp,{'PunctType': 'Dash'},"[['punct', 12]]",
127,6,9,to,12.0,13.0,cop,to,AUX,pred,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'VerbType': 'Quasi'}","[['cop', 12]]",
128,6,10,jest,12.0,6.0,aux,być,AUX,fin:sg:ter:imperf,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['aux', 12]]",
129,6,11,właściwie,12.0,3.0,advmod,właściwie,ADV,adv:pos,{'Degree': 'Pos'},"[['advmod', 12]]",
130,6,12,niewiarygodne,0.0,35.0,root,niewiarygodny,ADJ,adj:sg:nom:n:pos,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}","[['root', 0]]",{'SpaceAfter': 'No'}
131,6,13,.,12.0,33.0,punct,.,PUNCT,interp,{'PunctType': 'Peri'},"[['punct', 12]]",
132,7,1,5,4.0,28.0,nummod,5,NUM,num:pl:nom:m3:congr,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur', 'NumForm': 'Digit', 'NumType': 'Card'}","[['nummod', 4]]",
133,7,2,tys,1.0,21.0,flat,tysiąc,X,brev:pun,"{'Abbr': 'Yes', 'Pun': 'Yes'}","[['flat', 1]]",{'SpaceAfter': 'No'}
134,7,3,.,2.0,33.0,punct,.,PUNCT,interp,{'PunctType': 'Peri'},"[['punct', 2]]",
135,7,4,dolarów,0.0,35.0,root,dolar,NOUN,subst:pl:gen:m2,"{'Animacy': 'Nhum', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}","[['root', 0]]",
136,7,5,na,6.0,7.0,case,na,ADP,prep:acc,{'AdpType': 'Prep'},"[['case', 6]]",{'Case': 'Acc'}
137,7,6,osobę,4.0,26.0,nmod,osoba,NOUN,subst:sg:acc:f,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing'}","[['nmod', 4]]",{'SpaceAfter': 'No'}
138,7,7,",",9.0,33.0,punct,",",PUNCT,interp,{'PunctType': 'Comm'},"[['punct', 9]]",
139,7,8,dopuszczalne,9.0,4.0,amod,dopuszczalny,ADJ,adj:sg:nom:n:pos,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}","[['amod', 9]]",
140,7,9,maksimum,4.0,5.0,appos,maksimum,NOUN,subst:sg:nom:n:ncol,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing'}","[['appos', 4]]",{'SpaceAfter': 'No'}
141,7,10,.,4.0,33.0,punct,.,PUNCT,interp,{'PunctType': 'Peri'},"[['punct', 4]]",
142,8,1,Na,2.0,7.0,case,na,ADP,prep:loc,{'AdpType': 'Prep'},"[['case', 2]]",{'Case': 'Loc'}
143,8,2,początku,5.0,30.0,obl,początek,NOUN,subst:sg:loc:m3,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing'}","[['obl', 5]]",
