,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
18,1,19,скажешь,0,35,root,сказать,VERB,VBC,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
19,1,20,»,19,33,punct,»,PUNCT,',,,{'SpaceAfter': 'No'}
20,1,21,",",23,33,punct,",",PUNCT,",",,,
21,1,22,–,23,33,punct,–,PUNCT,-,,,
22,1,23,написала,19,32,parataxis,написать,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Fem', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
23,1,24,Кори,23,27,nsubj,Кори,PROPN,NNP,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing'}",,
24,1,25,Шульман,24,21,flat:name,Шульман,PROPN,NNP,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
25,1,26,",",28,33,punct,",",PUNCT,",",,,
26,1,27,специальный,28,4,amod,специальный,ADJ,JJ,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing'}",,
27,1,28,помощник,24,5,appos,помощник,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}",,
28,1,29,президента,28,26,nmod,президент,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}",,
29,1,30,Обамы,29,21,flat:name,Обама,PROPN,NNP,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}",,
30,1,31,в,33,7,case,в,ADP,IN,,,
31,1,32,своем,33,16,det,свой,DET,PRP$,"{'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing'}",,
32,1,33,блоге,23,30,obl,блог,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing'}",,
33,1,34,в,35,7,case,в,ADP,IN,,,
34,1,35,понедельник,23,30,obl,понедельник,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
35,1,36,.,19,33,punct,.,PUNCT,.,,,
36,2,1,Для,2,7,case,для,ADP,IN,,,
37,2,2,тех,20,16,det,тот,DET,DT,"{'Case': 'Gen', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
38,2,3,",",5,33,punct,",",PUNCT,",",,,
39,2,4,кто,5,27,nsubj,кто,PRON,WP,{'Case': 'Nom'},,
40,2,5,следит,2,1,acl:relcl,следить,VERB,VBC,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
41,2,6,за,7,7,case,за,ADP,IN,,,
42,2,7,передачей,5,30,obl,передача,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Ins', 'Gender': 'Fem', 'Number': 'Sing'}",,
43,2,8,всех,9,16,det,весь,DET,DT,"{'Case': 'Gen', 'Number': 'Plur'}",,
44,2,9,материалов,7,26,nmod,материал,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
45,2,10,",",11,33,punct,",",PUNCT,",",,,
46,2,11,появившихся,9,1,acl,появиться,VERB,VBNL,"{'Aspect': 'Perf', 'Case': 'Gen', 'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Mid'}",,
47,2,12,в,14,7,case,в,ADP,IN,,,
48,2,13,социальных,14,4,amod,социальный,ADJ,JJ,"{'Case': 'Loc', 'Degree': 'Pos', 'Number': 'Plur'}",,
49,2,14,сетях,11,30,obl,сеть,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Plur'}",,
50,2,15,о,16,7,case,о,ADP,IN,,,
51,2,16,Конгрессе,11,30,obl,Конгресс,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
52,2,17,",",5,33,punct,",",PUNCT,",",,,
53,2,18,это,20,27,nsubj,это,PRON,DT,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing'}",,
54,2,19,будет,20,6,aux,быть,AUX,VBC,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
55,2,20,происходить,0,35,root,происходить,VERB,VB,"{'Aspect': 'Imp', 'VerbForm': 'Inf', 'Voice': 'Act'}",,
56,2,21,несколько,22,3,advmod,несколько,ADV,RB,{'Degree': 'Pos'},,
57,2,22,по-другому,20,3,advmod,по-другому,ADV,RB,{'Degree': 'Pos'},,{'SpaceAfter': 'No'}
58,2,23,.,20,33,punct,.,PUNCT,.,,,
59,3,1,Но,13,8,cc,но,CCONJ,CC,,,
60,3,2,в,3,7,case,в,ADP,IN,,,
61,3,3,отступлении,13,30,obl,отступление,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}",,
62,3,4,от,5,7,case,от,ADP,IN,,,
63,3,5,риторики,3,26,nmod,риторика,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
64,3,6,прошлого,5,26,nmod,прошлое,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Sing'}",,
65,3,7,о,8,7,case,о,ADP,IN,,,
66,3,8,сокращении,5,26,nmod,сокращение,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}",,
67,3,9,иммиграции,8,26,nmod,иммиграция,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
68,3,10,кандидат,13,27,nsubj,кандидат,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}",,
69,3,11,Республиканской,12,4,amod,Республиканский,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}",,{'Proper': 'True'}
70,3,12,партии,10,26,nmod,партия,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
71,3,13,заявил,0,35,root,заявить,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
72,3,14,",",20,33,punct,",",PUNCT,",",,,
73,3,15,что,20,25,mark,что,SCONJ,IN,,,
74,3,16,в,18,7,case,в,ADP,IN,,,
75,3,17,качестве,16,20,fixed,качество,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}",,
76,3,18,президента,20,30,obl,президент,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}",,
77,3,19,он,20,27,nsubj,он,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
78,3,20,позволил,13,9,ccomp,позволить,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
79,3,21,бы,20,6,aux,бы,AUX,RP,{'Mood': 'Cnd'},,
80,3,22,въезд,20,29,obj,въезд,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing'}",,
81,3,23,«,25,33,punct,«,PUNCT,``,,,{'SpaceAfter': 'No'}
82,3,24,огромного,25,4,amod,огромный,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}",,
83,3,25,количества,22,26,nmod,количество,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
84,3,26,»,25,33,punct,»,PUNCT,``,,,
85,3,27,легальных,28,4,amod,легальный,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Plur'}",,
86,3,28,мигрантов,25,26,nmod,мигрант,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,
87,3,29,на,30,7,case,на,ADP,IN,,,
88,3,30,основе,22,26,nmod,основа,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing'}",,
89,3,31,«,32,33,punct,«,PUNCT,``,,,{'SpaceAfter': 'No'}
90,3,32,системы,30,26,nmod,система,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
91,3,33,заслуг,32,26,nmod,заслуга,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
92,3,34,»,32,33,punct,»,PUNCT,',,,{'SpaceAfter': 'No'}
93,3,35,.,13,33,punct,.,PUNCT,.,,,
94,4,1,«,5,33,punct,«,PUNCT,``,,,{'SpaceAfter': 'No'}
95,4,2,Мне,5,23,iobj,я,PRON,PRP,"{'Case': 'Dat', 'Number': 'Sing', 'Person': '1'}",,
96,4,3,вовсе,5,3,advmod,вовсе,ADV,RB,{'Degree': 'Pos'},,
97,4,4,не,5,3,advmod,не,PART,NEG,{'Polarity': 'Neg'},,
98,4,5,хочется,0,35,root,хотеться,VERB,VBC,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Mid'}",,
99,4,6,оказывать,5,37,xcomp,оказывать,VERB,VB,"{'Aspect': 'Imp', 'VerbForm': 'Inf', 'Voice': 'Act'}",,
100,4,7,на,8,7,case,на,ADP,IN,,,
101,4,8,вас,6,30,obl,вы,PRON,PRP,"{'Case': 'Acc', 'Number': 'Plur', 'Person': '2'}",,
102,4,9,какое-либо,10,16,det,какой-либо,DET,WDT,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing'}",,
103,4,10,давление,6,29,obj,давление,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
104,4,11,",",15,33,punct,",",PUNCT,",",,,
105,4,12,но,15,8,cc,но,CCONJ,CC,,,
106,4,13,судьба,15,27,nsubj,судьба,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing'}",,
107,4,14,республики,13,26,nmod,республика,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
108,4,15,зависит,5,12,conj,зависеть,VERB,VBC,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
109,4,16,от,17,7,case,от,ADP,IN,,,
110,4,17,вас,15,30,obl,вы,PRON,PRP,"{'Case': 'Gen', 'Number': 'Plur', 'Person': '2'}",,{'SpaceAfter': 'No'}
111,4,18,»,5,33,punct,»,PUNCT,',,,{'SpaceAfter': 'No'}
112,4,19,",",21,33,punct,",",PUNCT,",",,,
113,4,20,–,21,33,punct,–,PUNCT,-,,,
114,4,21,сказал,5,32,parataxis,сказать,VERB,VBC,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
115,4,22,он,21,27,nsubj,он,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3'}",,
116,4,23,толпе,21,23,iobj,толпа,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
117,4,24,",",25,33,punct,",",PUNCT,",",,,
118,4,25,собравшейся,23,1,acl,собраться,VERB,VBNL,"{'Aspect': 'Perf', 'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Mid'}",,
119,4,26,на,28,7,case,на,ADP,IN,,,
120,4,27,спортивной,28,4,amod,спортивный,ADJ,JJ,"{'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}",,
121,4,28,площадке,25,30,obl,площадка,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing'}",,
122,4,29,в,30,7,case,в,ADP,IN,,,
123,4,30,Университете,25,30,obl,Университет,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing'}",,
124,4,31,Северной,32,4,amod,Северный,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}",,{'Proper': 'True'}
125,4,32,Каролины,30,26,nmod,Каролина,PROPN,NNP,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
126,4,33,.,5,33,punct,.,PUNCT,.,,,
127,5,1,Новые,2,4,amod,новый,ADJ,JJ,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}",,
128,5,2,расходы,3,27,nsubj:pass,расход,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Plur'}",,
129,5,3,финансируются,0,35,root,финансировать,VERB,VBC,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",,
130,5,4,благодаря,6,7,case,благодаря,ADP,IN,,,
131,5,5,крупным,6,4,amod,крупный,ADJ,JJ,"{'Case': 'Dat', 'Degree': 'Pos', 'Number': 'Plur'}",,
132,5,6,суммам,3,30,obl,сумма,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Plur'}",,
133,5,7,на,9,7,case,на,ADP,IN,,,
134,5,8,банковском,9,4,amod,банковский,ADJ,JJ,"{'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing'}",,
135,5,9,счету,6,26,nmod,счет,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing'}",,
136,5,10,Клинтон,9,26,nmod,Клинтон,PROPN,NNP,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
137,5,11,.,3,33,punct,.,PUNCT,.,,,
138,6,1,То,14,27,nsubj,то,PRON,DT,"{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
139,6,2,",",5,33,punct,",",PUNCT,",",,,
140,6,3,что,5,29,obj,что,SCONJ,IN,,,
141,6,4,она,5,27,nsubj,она,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
142,6,5,говорит,1,1,acl,говорить,VERB,VBC,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
143,6,6,и,9,8,cc,и,CCONJ,CC,,,
144,6,7,что,9,29,obj,что,SCONJ,IN,,,
145,6,8,она,9,27,nsubj,она,PRON,PRP,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3'}",,
146,6,9,делает,5,12,conj,делать,VERB,VBC,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",,{'SpaceAfter': 'No'}
147,6,10,",",5,33,punct,",",PUNCT,",",,,
148,6,11,на,13,7,case,на,ADP,IN,,,
149,6,12,самом,13,4,amod,самый,ADJ,JJ,"{'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing'}",,
150,6,13,деле,14,30,obl,дело,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}",,
151,6,14,невероятно,0,35,root,невероятный,ADJ,JJH,"{'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Variant': 'Short'}",,{'SpaceAfter': 'No'}
152,6,15,.,14,33,punct,.,PUNCT,.,,,
153,7,1,Максимально,2,3,advmod,максимально,ADV,RB,{'Degree': 'Pos'},,
154,7,2,допустимая,3,4,amod,допустимый,ADJ,JJ,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}",,
155,7,3,сумма,9,27,nsubj,сумма,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing'}",,
156,7,4,на,6,7,case,на,ADP,IN,,,
157,7,5,одного,6,28,nummod,один,NUM,CD,"{'Animacy': 'Anim', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing'}",,
158,7,6,человека,3,26,nmod,человек,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing'}",,
159,7,7,—,9,33,punct,—,PUNCT,-,,,
160,7,8,5000,9,28,nummod,5000,NUM,CD,,,
161,7,9,долларов,0,35,root,доллар,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,
162,7,10,США,9,26,nmod,США,PROPN,NNP,"{'Abbr': 'Yes', 'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
163,7,11,.,9,33,punct,.,PUNCT,.,,,
164,8,1,В,2,7,case,в,ADP,IN,,,
165,8,2,начале,6,30,obl,начало,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing'}",,
166,8,3,октября,2,26,nmod,октябрь,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}",,
167,8,4,переходная,5,4,amod,переходный,ADJ,JJ,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}",,
168,8,5,команда,6,27,nsubj,команда,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing'}",,
169,8,6,использовала,0,35,root,использовать,VERB,VBC,"{'Aspect': 'Imp', 'Gender': 'Fem', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
170,8,7,то,9,16,det,то,DET,DT,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing'}",,
171,8,8,же,7,3,advmod,же,PART,UH,,,
172,8,9,место,6,29,obj,место,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing'}",,
173,8,10,для,11,7,case,для,ADP,IN,,,
174,8,11,встреч,6,30,obl,встреча,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur'}",,
175,8,12,с,14,7,case,с,ADP,IN,,,
176,8,13,технологическими,14,4,amod,технологический,ADJ,JJ,"{'Case': 'Ins', 'Degree': 'Pos', 'Number': 'Plur'}",,
177,8,14,лоббистами,11,26,nmod,лоббист,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Ins', 'Gender': 'Masc', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
178,8,15,",",17,33,punct,",",PUNCT,",",,,
179,8,16,с,17,7,case,с,ADP,IN,,,
180,8,17,приглашением,14,12,conj,приглашение,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Ins', 'Gender': 'Neut', 'Number': 'Sing'}",,
181,8,18,представителей,17,26,nmod,представитель,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,
182,8,19,из,20,7,case,из,ADP,IN,,,
183,8,20,Убер,18,26,nmod,Убер,PROPN,NNP,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
184,8,21,",",23,33,punct,",",PUNCT,",",,,
185,8,22,Американской,23,4,amod,Американский,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}",,{'Proper': 'True'}
186,8,23,Ассоциации,20,12,conj,Ассоциация,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
187,8,24,Кинокомпаний,23,26,nmod,Кинокомпания,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
188,8,25,",",26,33,punct,",",PUNCT,",",,,
189,8,26,Ассоциации,20,12,conj,Ассоциация,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
190,8,27,производителей,26,26,nmod,производитель,NOUN,NN,"{'Animacy': 'Anim', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Plur'}",,
191,8,28,бытовой,29,4,amod,бытовой,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing'}",,{'Proper': 'True'}
192,8,29,техники,27,26,nmod,техника,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Sing'}",,
193,8,30,и,32,8,cc,и,CCONJ,CC,,,
194,8,31,других,32,4,amod,другой,ADJ,JJ,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Plur'}",,
195,8,32,групп,20,12,conj,группа,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur'}",,{'SpaceAfter': 'No'}
196,8,33,.,6,33,punct,.,PUNCT,.,,,
197,9,1,Сбор,4,27,nsubj:pass,сбор,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}",,
198,9,2,был,4,6,aux:pass,быть,AUX,VBC,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Mood': 'Ind', 'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",,
199,9,3,первоначально,4,3,advmod,первоначально,ADV,RB,{'Degree': 'Pos'},,
200,9,4,намечен,0,35,root,наметить,VERB,VBNH,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Tense': 'Past', 'Variant': 'Short', 'VerbForm': 'Part', 'Voice': 'Pass'}",,
201,9,5,в,8,7,case,в,ADP,IN,,,
202,9,6,частном,8,4,amod,частный,ADJ,JJ,"{'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing'}",,
203,9,7,столичном,8,4,amod,столичный,ADJ,JJ,"{'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing'}",,
204,9,8,клубе,4,30,obl,клуб,NOUN,NN,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing'}",,
205,9,9,Вашингтона,8,26,nmod,Вашингтон,PROPN,NNP,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing'}",,
206,9,10,«,11,33,punct,«,PUNCT,``,,,{'SpaceAfter': 'No'}
207,9,11,Метрополитен,8,5,appos,Метрополитен,PROPN,NNP,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}",,
208,9,12,Клуб,11,21,flat,Клуб,PROPN,NNP,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing'}",,{'SpaceAfter': 'No'}
209,9,13,»,11,33,punct,»,PUNCT,',,,
210,9,14,на,15,7,case,на,ADP,IN,,,
211,9,15,Х-стрит,8,26,nmod,Х-стрит,PROPN,NNP,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Fem', 'Number': 'Sing'}",,"{'Proper': 'True', 'SpaceAfter': 'No'}"
212,9,16,",",19,33,punct,",",PUNCT,",",,,
213,9,17,в,19,7,case,в,ADP,IN,,,
214,9,18,нескольких,19,28,nummod:gov,несколько,NUM,RB,{'Case': 'Loc'},,
