,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
39,2,14,erilaiselta,12.0,37.0,xcomp,erilainen,ADJ,,"{'Case': 'Abl', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Sing'}","[['xcomp', 12]]",{'SpaceAfter': 'No'}
40,2,15,.,12.0,33.0,punct,.,PUNCT,,,"[['punct', 12]]",
41,3,1,Poiketen,9.0,2.0,advcl,poiketa,VERB,,"{'Case': 'Ins', 'InfForm': '2', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['advcl', 9]]",
42,3,2,aiemmasta,3.0,4.0,amod,aiempi,ADJ,,"{'Case': 'Ela', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 3]]",
43,3,3,retoriikastaan,1.0,30.0,obl,retoriikka,NOUN,,"{'Case': 'Ela', 'Number': 'Sing', 'Person[psor]': '3'}","[['obl', 1]]",
44,3,4,liittyen,3.0,2.0,advcl,liittyä,VERB,,"{'Case': 'Ins', 'InfForm': '2', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['advcl', 3]]",
45,3,5,maahanmuuton,6.0,26.0,nmod:gobj,maahanmuutto,NOUN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['nmod:gobj', 6]]",
46,3,6,rajoittamiseen,4.0,30.0,obl,rajoittaminen,NOUN,,"{'Case': 'Ill', 'Derivation': 'Minen', 'Number': 'Sing'}","[['obl', 4]]",
47,3,7,republikaanipuolueen,8.0,26.0,nmod:poss,republikaani#puolue,NOUN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['nmod:poss', 8]]",
48,3,8,ehdokas,9.0,27.0,nsubj,ehdokas,NOUN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['nsubj', 9]]",
49,3,9,julisti,0.0,35.0,root,julistaa,VERB,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",{'SpaceAfter': 'No'}
50,3,10,",",14.0,33.0,punct,",",PUNCT,,,"[['punct', 14]]",
51,3,11,että,14.0,25.0,mark,että,SCONJ,,,"[['mark', 14]]",
52,3,12,presidenttinä,14.0,30.0,obl,presidentti,NOUN,,"{'Case': 'Ess', 'Number': 'Sing'}","[['obl', 14]]",
53,3,13,hän,14.0,27.0,nsubj,hän,PRON,,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}","[['nsubj', 14]]",
54,3,14,sallisi,9.0,9.0,ccomp,sallia,VERB,,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['ccomp', 9]]",
55,3,15,”,17.0,33.0,punct,”,PUNCT,,,"[['punct', 17]]",{'SpaceAfter': 'No'}
56,3,16,valtavan,17.0,4.0,amod,valtavan,ADJ,,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 17]]",
57,3,17,määrän,14.0,29.0,obj,määrä,NOUN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['obj', 14]]",{'SpaceAfter': 'No'}
58,3,18,”,17.0,33.0,punct,”,PUNCT,,,"[['punct', 17]]",
59,3,19,laillisia,20.0,4.0,amod,laillinen,ADJ,,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Plur'}","[['amod', 20]]",
60,3,20,maahanmuuttajia,17.0,26.0,nmod,maahanmuuttaja,NOUN,,"{'Case': 'Par', 'Derivation': 'Ja', 'Number': 'Plur'}","[['nmod', 17]]",
61,3,21,”,22.0,33.0,punct,”,PUNCT,,,"[['punct', 22]]",{'SpaceAfter': 'No'}
62,3,22,ansiojärjestelmään,24.0,30.0,obl,ansiojärjestelmä,VERB,,"{'Case': 'Ill', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['obl', 24]]",{'SpaceAfter': 'No'}
63,3,23,”,22.0,33.0,punct,”,PUNCT,,,"[['punct', 22]]",
64,3,24,perustuen,14.0,2.0,advcl,perustua,VERB,,"{'Case': 'Ins', 'InfForm': '2', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['advcl', 14]]",{'SpaceAfter': 'No'}
65,3,25,.,9.0,33.0,punct,.,PUNCT,,,"[['punct', 9]]",
66,4,1,”,3.0,33.0,punct,”,PUNCT,,,"[['punct', 3]]",{'SpaceAfter': 'No'}
67,4,2,En,3.0,6.0,aux,ei,AUX,,"{'Number': 'Sing', 'Person': '1', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['aux', 3]]",
68,4,3,haluaisi,0.0,35.0,root,haluta,VERB,,"{'Connegative': 'Yes', 'Mood': 'Cnd', 'VerbForm': 'Fin'}","[['root', 0]]",
69,4,4,painostaa,3.0,37.0,xcomp,painostaa,VERB,,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['xcomp', 3]]",
70,4,5,teitä,4.0,29.0,obj,sinä,PRON,,"{'Case': 'Par', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}","[['obj', 4]]",{'SpaceAfter': 'No'}
71,4,6,",",10.0,33.0,punct,",",PUNCT,,,"[['punct', 10]]",
72,4,7,mutta,10.0,8.0,cc,mutta,CCONJ,,,"[['cc', 10]]",
73,4,8,tasavallan,9.0,26.0,nmod:poss,tasa#valta,NOUN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['nmod:poss', 9]]",
74,4,9,kohtalo,10.0,27.0,nsubj,kohtalo,NOUN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['nsubj', 10]]",
75,4,10,lepää,3.0,12.0,conj,levätä,VERB,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['conj', 3]]",
76,4,11,teidän,12.0,26.0,nmod:poss,sinä,PRON,,"{'Case': 'Gen', 'Number': 'Plur', 'Person': '2', 'PronType': 'Prs'}","[['nmod:poss', 12]]",
77,4,12,hartioillanne,10.0,30.0,obl,hartia,NOUN,,"{'Case': 'Ade', 'Number': 'Plur', 'Number[psor]': 'Plur', 'Person[psor]': '2'}","[['obl', 10]]",{'SpaceAfter': 'No'}
78,4,13,”,3.0,33.0,punct,”,PUNCT,,,"[['punct', 3]]",{'SpaceAfter': 'No'}
79,4,14,",",16.0,33.0,punct,",",PUNCT,,,"[['punct', 16]]",
80,4,15,hän,16.0,27.0,nsubj,hän,PRON,,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}","[['nsubj', 16]]",
81,4,16,kertoi,3.0,32.0,parataxis,kertoa,VERB,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['parataxis', 3]]",
82,4,17,North,20.0,11.0,compound:nn,North,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['compound:nn', 20]]",
83,4,18,Carolina,17.0,21.0,flat:name,Carolina,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 17]]",
84,4,19,University,17.0,21.0,flat:name,University,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 17]]",
85,4,20,-yliopiston,21.0,26.0,nmod:poss,yli#opisto,NOUN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['nmod:poss', 21]]",
86,4,21,urheilukentälle,22.0,30.0,obl,urheilu#kenttä,NOUN,,"{'Case': 'All', 'Number': 'Sing'}","[['obl', 22]]",
87,4,22,kerääntyneelle,23.0,1.0,acl,kerääntyä,VERB,,"{'Case': 'All', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['acl', 23]]",
88,4,23,yleisölle,16.0,30.0,obl,yleisö,NOUN,,"{'Case': 'All', 'Number': 'Sing'}","[['obl', 16]]",{'SpaceAfter': 'No'}
89,4,24,.,3.0,33.0,punct,.,PUNCT,,,"[['punct', 3]]",
90,5,1,Uutta,2.0,4.0,amod,uusi,ADJ,,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 2]]",
91,5,2,varainkäyttöä,3.0,29.0,obj,varainkäyttö,NOUN,,"{'Case': 'Par', 'Number': 'Sing'}","[['obj', 3]]",
92,5,3,kiihdyttää,0.0,35.0,root,kiihdyttää,VERB,,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['root', 0]]",
93,5,4,Clintonin,6.0,26.0,nmod:poss,Clinton,PROPN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['nmod:poss', 6]]",
94,5,5,muhkea,6.0,4.0,amod,muhkea,ADJ,,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 6]]",
95,5,6,pankkitili,3.0,27.0,nsubj,pankki#tili,NOUN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['nsubj', 3]]",{'SpaceAfter': 'No'}
96,5,7,.,3.0,33.0,punct,.,PUNCT,,,"[['punct', 3]]",
97,6,1,Mitä,3.0,29.0,obj,mikä,PRON,,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Int'}","[['obj', 3]]",
98,6,2,hän,3.0,27.0,nsubj,hän,PRON,,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}","[['nsubj', 3]]",
99,6,3,sanoo,0.0,35.0,root,sanoa,VERB,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",
100,6,4,ja,7.0,8.0,cc,ja,CCONJ,,,"[['cc', 7]]",
101,6,5,mitä,7.0,29.0,obj,mikä,PRON,,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Int'}","[['obj', 7]]",
102,6,6,hän,7.0,27.0,nsubj,hän,PRON,,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}","[['nsubj', 7]]",
103,6,7,tekee,3.0,12.0,conj,tehdä,VERB,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['conj', 3]]",{'SpaceAfter': 'No'}
104,6,8,",",15.0,33.0,punct,",",PUNCT,,,"[['punct', 15]]",
105,6,9,se,15.0,27.0,nsubj:cop,se,PRON,,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Dem'}","[['nsubj:cop', 15]]",
106,6,10,-,15.0,33.0,punct,-,PUNCT,,,"[['punct', 15]]",
107,6,11,itse,15.0,3.0,advmod,itse,ADV,,,"[['advmod', 15]]",
108,6,12,asiassa,11.0,20.0,fixed,asia,ADV,,,"[['fixed', 11]]",
109,6,13,se,15.0,27.0,nsubj:cop,se,PRON,,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Dem'}","[['nsubj:cop', 15]]",
110,6,14,on,15.0,13.0,cop,olla,AUX,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['cop', 15]]",
111,6,15,uskomatonta,3.0,12.0,conj,uskoa,ADJ,,"{'Case': 'Par', 'Derivation': 'Ton', 'Number': 'Sing'}","[['conj', 3]]",{'SpaceAfter': 'No'}
112,6,16,.,3.0,33.0,punct,.,PUNCT,,,"[['punct', 3]]",
113,7,1,5000,2.0,28.0,nummod,5000,NUM,,{'NumType': 'Card'},"[['nummod', 2]]",
114,7,2,dollaria,7.0,27.0,nsubj:cop,dollari,NOUN,,"{'Case': 'Par', 'Number': 'Sing'}","[['nsubj:cop', 7]]",
115,7,3,henkeä,2.0,26.0,nmod,henki,NOUN,,"{'Case': 'Par', 'Number': 'Sing'}","[['nmod', 2]]",
116,7,4,kohden,3.0,7.0,case,kohden,ADP,,{'AdpType': 'Post'},"[['case', 3]]",
117,7,5,on,7.0,13.0,cop,olla,AUX,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['cop', 7]]",
118,7,6,sallittu,7.0,4.0,amod,sallittu,ADJ,,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}","[['amod', 7]]",
119,7,7,maksimimäärä,0.0,35.0,root,maksimi#määrä,NOUN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['root', 0]]",{'SpaceAfter': 'No'}
120,7,8,.,7.0,33.0,punct,.,PUNCT,,,"[['punct', 7]]",
121,8,1,Varhain,2.0,3.0,advmod,varhain,ADV,,,"[['advmod', 2]]",
122,8,2,lokakuussa,4.0,30.0,obl,lokakuu,NOUN,,"{'Case': 'Ine', 'Number': 'Sing'}","[['obl', 4]]",
123,8,3,siirtymäryhmä,4.0,27.0,nsubj,siirtymä#ryhmä,NOUN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['nsubj', 4]]",
124,8,4,käytti,0.0,35.0,root,käyttää,VERB,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0]]",
125,8,5,samaa,6.0,16.0,det,sama,PRON,,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Ind'}","[['det', 6]]",
126,8,6,paikkaa,4.0,29.0,obj,paikka,NOUN,,"{'Case': 'Par', 'Number': 'Sing'}","[['obj', 4]]",
127,8,7,tavatessaan,4.0,2.0,advcl,tavata,VERB,,"{'Case': 'Ine', 'InfForm': '2', 'Number': 'Sing', 'Person[psor]': '3', 'VerbForm': 'Inf', 'Voice': 'Act'}","[['advcl', 4]]",
128,8,8,teknologialobbareita,7.0,29.0,obj,teknologia#lobbari,NOUN,,"{'Case': 'Par', 'Number': 'Plur'}","[['obj', 7]]",{'SpaceAfter': 'No'}
129,8,9,.,4.0,33.0,punct,.,PUNCT,,,"[['punct', 4]]",
130,8,10,Paikalle,12.0,30.0,obl,paikka,NOUN,,"{'Case': 'All', 'Number': 'Sing'}","[['obl', 12]]",
131,8,11,oli,12.0,6.0,aux:pass,olla,AUX,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['aux:pass', 12]]",
132,8,12,kutsuttu,4.0,32.0,parataxis,kutsua,VERB,,"{'Case': 'Nom', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['parataxis', 4]]",
133,8,13,edustajia,12.0,29.0,obj,edustaja,NOUN,,"{'Case': 'Par', 'Derivation': 'Ja', 'Number': 'Plur'}","[['obj', 12]]",
134,8,14,Uberista,13.0,26.0,nmod,Uber,PROPN,,"{'Case': 'Ela', 'Number': 'Sing'}","[['nmod', 13]]",{'SpaceAfter': 'No'}
135,8,15,",",21.0,33.0,punct,",",PUNCT,,,"[['punct', 21]]",
136,8,16,Motion,21.0,11.0,compound:nn,Motion,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['compound:nn', 21]]",
137,8,17,Picture,16.0,21.0,flat:name,Picture,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 16]]",
138,8,18,Association,16.0,21.0,flat:name,Association,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 16]]",
139,8,19,of,16.0,21.0,flat:name,of,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 16]]",
140,8,20,America,16.0,21.0,flat:name,America,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 16]]",
141,8,21,-järjestöstä,14.0,12.0,conj,järjestö,NOUN,,"{'Case': 'Ela', 'Number': 'Sing'}","[['conj', 14]]",{'SpaceAfter': 'No'}
142,8,22,",",26.0,33.0,punct,",",PUNCT,,,"[['punct', 26]]",
143,8,23,Consumer,26.0,11.0,compound:nn,Consumer,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['compound:nn', 26]]",
144,8,24,Technology,23.0,21.0,flat:name,Technology,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 23]]",
145,8,25,Association,23.0,21.0,flat:name,Association,PROPN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['flat:name', 23]]",
146,8,26,-järjestöstä,14.0,12.0,conj,järjestö,NOUN,,"{'Case': 'Ela', 'Number': 'Sing'}","[['conj', 14]]",
147,8,27,sekä,29.0,8.0,cc,sekä,CCONJ,,,"[['cc', 29]]",
148,8,28,muista,29.0,16.0,det,muu,PRON,,"{'Case': 'Ela', 'Number': 'Plur', 'PronType': 'Ind'}","[['det', 29]]",
149,8,29,ryhmistä,14.0,12.0,conj,ryhmä,NOUN,,"{'Case': 'Ela', 'Number': 'Plur'}","[['conj', 14]]",{'SpaceAfter': 'No'}
150,8,30,.,12.0,33.0,punct,.,PUNCT,,,"[['punct', 12]]",
151,9,1,Kokoontumista,2.0,29.0,obj,kokoontuminen,NOUN,,"{'Case': 'Par', 'Derivation': 'Minen', 'Number': 'Sing'}","[['obj', 2]]",
152,9,2,kaavailtiin,0.0,35.0,root,kaavailla,VERB,,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Pass'}","[['root', 0]]",
153,9,3,alun,2.0,3.0,advmod,alun,ADV,,,"[['advmod', 2]]",
154,9,4,perin,3.0,20.0,fixed,perin,ADV,,,"[['fixed', 3]]",
155,9,5,Washingtonin,6.0,26.0,nmod:poss,Washington,PROPN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['nmod:poss', 6]]",
156,9,6,H,8.0,11.0,compound:nn,H,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['compound:nn', 8]]",
157,9,7,Street,6.0,21.0,flat:name,Street,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['flat:name', 6]]",
158,9,8,-kadulla,12.0,30.0,obl,katu,NOUN,,"{'Case': 'Ade', 'Number': 'Sing'}","[['obl', 12]]",
159,9,9,muutaman,10.0,16.0,det,muutama,PRON,,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Ind'}","[['det', 10]]",
160,9,10,korttelin,12.0,30.0,obl,kortteli,NOUN,,"{'Case': 'Gen', 'Number': 'Sing'}","[['obl', 12]]",
161,9,11,päässä,10.0,7.0,case,päässä,ADP,,{'AdpType': 'Post'},"[['case', 10]]",
162,9,12,sijaitsevalle,14.0,1.0,acl,sijaita,VERB,,"{'Case': 'All', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}","[['acl', 14]]",
163,9,13,yksityiselle,14.0,4.0,amod,yksityinen,ADJ,,"{'Case': 'All', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}","[['amod', 14]]",
164,9,14,Metropolitan,2.0,30.0,obl,Metropolitan,PROPN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['obl', 2]]",
165,9,15,Clubille,14.0,21.0,flat:name,Club,PROPN,,"{'Case': 'All', 'Number': 'Sing'}","[['flat:name', 14]]",{'SpaceAfter': 'No'}
166,9,16,.,2.0,33.0,punct,.,PUNCT,,,"[['punct', 2]]",
167,10,1,Ehkäpä,5.0,3.0,advmod,ehkäpä,ADV,,,"[['advmod', 5]]",
168,10,2,pukukoodi,5.0,27.0,nsubj:cop,puku#koodi,NOUN,,"{'Case': 'Nom', 'Number': 'Sing'}","[['nsubj:cop', 5]]",
169,10,3,oli,5.0,13.0,cop,olla,AUX,,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['cop', 5]]",
170,10,4,liian,5.0,3.0,advmod,liian,ADV,,,"[['advmod', 5]]",
171,10,5,vanhanaikainen,0.0,35.0,root,vanhan#aikainen,ADJ,,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}","[['root', 0]]",{'SpaceAfter': 'No'}
172,10,6,.,5.0,33.0,punct,.,PUNCT,,,"[['punct', 5]]",
173,11,1,Sen,13.0,30.0,obl,se,PRON,,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}","[['obl', 13]]",
174,11,2,sijaan,1.0,7.0,case,sijaan,ADP,,{'AdpType': 'Post'},"[['case', 1]]",{'SpaceAfter': 'No'}
175,11,3,",",8.0,33.0,punct,",",PUNCT,,,"[['punct', 8]]",
176,11,4,että,8.0,25.0,mark,että,SCONJ,,,"[['mark', 8]]",
177,11,5,esimerkiksi,7.0,3.0,advmod,esimerkiksi,ADV,,,"[['advmod', 7]]",
178,11,6,tieteellistä,7.0,4.0,amod,tieteellinen,ADJ,,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Sing'}","[['amod', 7]]",
179,11,7,menetelmää,8.0,29.0,obj,menetelmä,NOUN,,"{'Case': 'Par', 'Number': 'Sing'}","[['obj', 8]]",
180,11,8,opetettaisiin,1.0,9.0,ccomp,opettaa,VERB,,"{'Mood': 'Cnd', 'VerbForm': 'Fin', 'Voice': 'Pass'}","[['ccomp', 1]]",
